stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.221,"[-2.359, -0.083]",1.138,-1.790,0.078
norefined,c,-5.580,"[-11.144, -0.016]",5.564,-1.673,0.099
norefined,s,-3.394,"[-6.476, -0.312]",3.082,-1.837,0.071
norefined,k0,-0.832,"[-2.261, 0.596]",1.428,-0.972,0.335
norefined,k1,0.668,"[-0.703, 2.039]",1.371,0.813,0.419
norefined,k2,0.674,"[-0.599, 1.946]",1.272,0.883,0.380
norefined,k3,-1.652,"[-3.676, 0.371]",2.023,-1.362,0.178
norefined,k4,0.749,"[-0.809, 2.306]",1.558,0.802,0.426
norefined,k5,1.385,"[-0.124, 2.894]",1.509,1.531,0.130
refined,tt,-13.607,"[-40.176, 12.963]",26.569,-0.854,0.396
refined,c,-90.841,"[-268.002, 86.32]",177.161,-0.855,0.395
refined,s,-32.312,"[-94.112, 29.489]",61.801,-0.872,0.386
refined,k0,4.384,"[-3.062, 11.83]",7.446,0.982,0.330
refined,k1,-0.708,"[-4.439, 3.023]",3.731,-0.317,0.753
refined,k2,-0.373,"[-4.163, 3.417]",3.790,-0.164,0.870
refined,k3,-6.442,"[-18.357, 5.474]",11.915,-0.902,0.370
refined,k4,2.687,"[-3.064, 8.439]",5.752,0.779,0.439
refined,k5,2.127,"[-3.316, 7.57]",5.443,0.652,0.517
