stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.855,"[-1.595, -0.116]",0.739,-1.929,0.058
norefined,c,-5.566,"[-10.342, -0.79]",4.776,-1.944,0.056
norefined,s,-3.509,"[-6.264, -0.754]",2.755,-2.124,0.037
norefined,k0,-1.216,"[-2.821, 0.39]",1.605,-1.263,0.211
norefined,k1,0.413,"[-0.99, 1.817]",1.403,0.491,0.625
norefined,k2,0.611,"[-0.509, 1.73]",1.119,0.910,0.366
norefined,k3,-1.622,"[-3.336, 0.091]",1.713,-1.579,0.119
norefined,k4,0.873,"[-0.632, 2.378]",1.505,0.968,0.337
norefined,k5,0.923,"[-0.746, 2.593]",1.670,0.922,0.360
refined,tt,-0.637,"[-0.973, -0.301]",0.336,-3.158,0.002
refined,c,-3.691,"[-5.706, -1.675]",2.015,-3.054,0.003
refined,s,-1.891,"[-2.948, -0.833]",1.058,-2.982,0.004
refined,k0,-0.467,"[-1.197, 0.263]",0.730,-1.066,0.290
refined,k1,-0.262,"[-0.954, 0.43]",0.692,-0.632,0.529
refined,k2,0.317,"[-0.421, 1.055]",0.738,0.717,0.476
refined,k3,-0.168,"[-0.888, 0.553]",0.720,-0.388,0.699
refined,k4,0.025,"[-0.76, 0.809]",0.784,0.053,0.958
refined,k5,-0.051,"[-0.689, 0.588]",0.638,-0.133,0.895
