stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.827,"[-1.437, -0.217]",0.610,-2.261,0.027
norefined,c,-5.613,"[-9.611, -1.616]",3.997,-2.342,0.022
norefined,s,-3.426,"[-5.756, -1.096]",2.330,-2.453,0.017
norefined,k0,-1.022,"[-2.262, 0.218]",1.240,-1.374,0.174
norefined,k1,0.559,"[-0.552, 1.67]",1.111,0.839,0.405
norefined,k2,0.597,"[-0.28, 1.473]",0.877,1.135,0.260
norefined,k3,-1.734,"[-3.213, -0.254]",1.480,-1.954,0.055
norefined,k4,0.907,"[-0.26, 2.075]",1.168,1.296,0.199
norefined,k5,1.196,"[-0.316, 2.708]",1.512,1.320,0.191
refined,tt,-1.023,"[-1.382, -0.663]",0.359,-4.746,0.000
refined,c,-6.278,"[-8.51, -4.047]",2.232,-4.692,0.000
refined,s,-2.970,"[-4.034, -1.906]",1.064,-4.656,0.000
refined,k0,-0.128,"[-0.662, 0.407]",0.534,-0.399,0.691
refined,k1,-0.358,"[-0.88, 0.163]",0.522,-1.146,0.256
refined,k2,0.117,"[-0.409, 0.642]",0.525,0.371,0.712
refined,k3,-0.532,"[-1.093, 0.028]",0.560,-1.585,0.118
refined,k4,0.405,"[-0.216, 1.025]",0.620,1.088,0.281
refined,k5,0.127,"[-0.344, 0.598]",0.471,0.450,0.654
