stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,20.595,1.727,0.000,0,9,3266704559.593,867309547.506,76
refined,35.492,1.727,0.000,0,9,3266704559.593,566387597.954,76
