stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.216,-4.794,-1.675,-0.668,1.230,-0.928,-1.377,1.243,1.074,3008494824.661,1584,0,0,-0.045
norefined,2,-0.269,-4.811,-1.700,-0.694,1.171,-0.997,-1.408,1.194,1.031,1186679871.347,1584,0,0,0.056
norefined,3,-0.746,-4.813,-1.732,-0.723,1.125,-1.047,-1.390,1.083,0.975,953897614.528,1584,0,0,0.155
norefined,4,-0.373,-4.850,-1.959,-0.735,1.073,-1.013,-1.354,0.868,0.896,893058649.072,1584,0,0,0.077
norefined,5,-0.850,-4.857,-1.974,-0.721,1.032,-1.032,-1.305,0.740,0.866,850780447.699,1584,0,0,0.175
norefined,6,-0.419,-4.909,-2.131,-0.707,0.993,-0.973,-1.265,0.573,0.824,787777499.206,1584,0,0,0.085
norefined,7,-0.898,-4.921,-2.105,-0.660,0.961,-0.974,-1.200,0.463,0.819,780157371.012,1584,0,0,0.183
norefined,8,-0.448,-4.973,-2.240,-0.644,0.917,-0.915,-1.170,0.325,0.792,722510288.296,1584,0,0,0.090
norefined,9,-0.931,-4.981,-2.196,-0.587,0.890,-0.915,-1.106,0.243,0.797,730438464.843,1584,0,0,0.187
norefined,10,-0.470,-5.030,-2.323,-0.573,0.842,-0.862,-1.088,0.131,0.776,678918908.384,1584,0,0,0.093
refined,11,-0.470,-5.030,-2.323,-0.573,0.842,-0.862,-1.088,0.131,0.776,678918908.384,1584,0,0,0.093
refined,12,-0.699,-4.502,-2.426,0.253,-0.370,-0.363,0.286,-0.467,0.228,477492376.067,1584,0,0,0.155
refined,13,-0.902,-5.809,-3.088,0.271,-0.429,-0.231,0.080,-0.378,0.104,464917495.849,1584,0,0,0.155
refined,14,-0.977,-6.225,-3.293,0.321,-0.418,-0.190,-0.028,-0.401,-0.052,463509652.001,1584,0,0,0.157
refined,15,-1.059,-6.687,-3.534,0.369,-0.470,-0.154,-0.052,-0.428,-0.142,463104794.514,1584,0,0,0.158
refined,16,-1.105,-6.935,-3.667,0.401,-0.481,-0.132,-0.085,-0.447,-0.201,462921350.759,1584,0,0,0.159
refined,17,-1.159,-7.234,-3.825,0.432,-0.518,-0.106,-0.099,-0.464,-0.251,462811443.580,1584,0,0,0.160
refined,18,-1.201,-7.469,-3.952,0.460,-0.537,-0.086,-0.119,-0.481,-0.293,462726393.978,1584,0,0,0.161
refined,19,-1.253,-7.758,-4.107,0.491,-0.572,-0.062,-0.133,-0.500,-0.336,462644160.711,1584,0,0,0.161
refined,20,-1.310,-8.076,-4.280,0.527,-0.606,-0.036,-0.152,-0.522,-0.383,462544730.879,1584,0,0,0.162
