stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.041,"[-2.655, 0.574]",1.614,-1.095,0.282
norefined,c,-5.797,"[-15.472, 3.878]",9.675,-1.018,0.317
norefined,s,-4.276,"[-10.378, 1.826]",6.102,-1.191,0.243
norefined,k0,-0.762,"[-2.471, 0.947]",1.709,-0.758,0.455
norefined,k1,-1.453,"[-4.655, 1.749]",3.202,-0.771,0.447
norefined,k2,0.331,"[-1.343, 2.006]",1.675,0.336,0.739
norefined,k3,-0.154,"[-1.601, 1.292]",1.447,-0.181,0.857
norefined,k4,1.063,"[-1.439, 3.564]",2.502,0.722,0.476
norefined,k5,0.729,"[-1.947, 3.406]",2.677,0.463,0.647
refined,tt,-1.310,"[-2.374, -0.246]",1.064,-2.091,0.045
refined,c,-8.130,"[-14.259, -2.001]",6.129,-2.254,0.032
refined,s,-3.504,"[-6.407, -0.602]",2.902,-2.052,0.049
refined,k0,0.164,"[-0.504, 0.831]",0.667,0.417,0.680
refined,k1,0.022,"[-0.817, 0.861]",0.839,0.045,0.965
refined,k2,-0.483,"[-1.477, 0.511]",0.994,-0.825,0.416
refined,k3,0.520,"[-0.326, 1.365]",0.845,1.044,0.305
refined,k4,-0.732,"[-2.063, 0.6]",1.332,-0.933,0.358
refined,k5,-0.339,"[-1.52, 0.842]",1.181,-0.487,0.630
