stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.298,-5.010,-3.743,-0.903,-1.663,1.965,0.559,1.739,0.956,536826495.051,0.459
norefined,2,-2.044,-5.038,-4.003,-0.918,-1.610,1.675,0.405,1.701,0.889,401812866.471,0.406
norefined,3,-1.602,-5.074,-4.190,-0.929,-1.631,1.548,0.370,1.722,0.902,208003542.152,0.316
norefined,4,-1.289,-5.132,-4.400,-0.939,-1.593,1.270,0.224,1.690,0.842,151469764.637,0.251
norefined,5,-1.307,-5.208,-4.474,-1.007,-1.491,0.930,-0.036,1.629,0.652,108987256.814,0.251
norefined,6,-1.047,-5.297,-4.546,-1.016,-1.351,0.632,-0.239,1.613,0.511,73242547.914,0.198
norefined,7,-0.962,-5.401,-4.513,-1.047,-1.167,0.337,-0.506,1.607,0.318,48552603.093,0.178
norefined,8,-0.698,-5.520,-4.473,-0.978,-0.961,0.095,-0.732,1.585,0.231,45198594.954,0.127
norefined,9,-1.170,-5.500,-4.416,-1.041,-0.870,0.025,-0.799,1.588,0.191,54457219.960,0.213
norefined,10,-0.697,-5.575,-4.446,-0.924,-0.870,-0.022,-0.793,1.561,0.238,42570545.765,0.125
refined,11,-0.697,-5.575,-4.446,-0.924,-0.870,-0.022,-0.793,1.561,0.238,42570545.765,0.125
refined,12,-0.927,-5.267,-1.850,0.289,0.075,-0.795,-0.027,-0.925,0.415,42011718.150,0.176
refined,13,-1.486,-8.732,-3.511,0.079,-0.198,-1.581,0.305,-0.398,0.782,10896096.256,0.170
refined,14,-1.665,-9.948,-4.123,-0.265,-0.131,-1.839,0.380,0.147,1.196,9207491.345,0.167
refined,15,-1.558,-9.427,-4.136,-0.400,-0.152,-1.716,0.232,0.523,1.261,8873357.971,0.165
refined,16,-1.508,-9.222,-4.195,-0.520,-0.054,-1.645,0.205,0.706,1.332,8804669.016,0.164
refined,17,-1.492,-9.179,-4.214,-0.566,-0.019,-1.611,0.195,0.748,1.357,8791051.127,0.163
refined,18,-1.484,-9.153,-4.218,-0.587,-0.002,-1.598,0.192,0.766,1.370,8788401.464,0.162
refined,19,-1.480,-9.142,-4.220,-0.596,0.006,-1.591,0.190,0.772,1.375,8787874.577,0.162
refined,20,-1.478,-9.135,-4.220,-0.601,0.010,-1.588,0.190,0.775,1.377,8787769.213,0.162
