stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.298,-5.010,-3.743,-0.903,-1.663,1.965,0.559,1.739,0.956,1206160351.253,0.459
norefined,2,-1.889,-5.097,-3.927,-0.971,-1.723,1.815,0.486,1.679,0.911,706064862.937,0.371
norefined,3,-1.436,-5.159,-4.079,-0.999,-1.761,1.693,0.465,1.694,0.908,509855806.897,0.278
norefined,4,-1.544,-5.310,-4.025,-1.085,-1.694,1.344,0.276,1.665,0.702,436033388.719,0.291
norefined,5,-1.158,-5.452,-4.049,-1.051,-1.607,1.093,0.216,1.703,0.642,377791180.926,0.212
norefined,6,-1.385,-5.590,-3.880,-1.090,-1.472,0.845,0.045,1.714,0.441,348830969.466,0.248
norefined,7,-0.934,-5.716,-3.857,-0.998,-1.385,0.731,0.027,1.698,0.448,313084205.396,0.163
norefined,8,-1.349,-5.773,-3.712,-1.004,-1.288,0.604,-0.086,1.704,0.323,312187711.789,0.234
norefined,9,-0.879,-5.880,-3.702,-0.915,-1.230,0.540,-0.102,1.673,0.341,273300928.892,0.149
norefined,10,-1.328,-5.912,-3.575,-0.904,-1.140,0.452,-0.189,1.666,0.256,284666743.752,0.225
refined,11,-0.879,-5.880,-3.702,-0.915,-1.230,0.540,-0.102,1.673,0.341,273300928.892,0.149
refined,12,-0.685,-3.983,-1.140,0.956,0.741,-0.007,-0.151,-2.063,-0.761,566445137.449,0.172
refined,13,-0.396,-2.724,-1.552,-0.087,-0.612,-0.537,0.188,1.208,0.308,302441999.653,0.145
refined,14,-0.545,-3.414,-1.861,0.032,0.169,-0.026,-0.102,0.532,-0.024,120308473.941,0.159
refined,15,-0.833,-5.184,-2.489,0.099,-0.006,-0.008,-0.209,0.329,0.056,98080084.666,0.161
refined,16,-1.166,-7.240,-3.401,0.149,-0.021,0.112,-0.116,-0.102,-0.118,89110128.960,0.161
refined,17,-1.258,-7.846,-3.686,0.158,-0.032,0.238,-0.015,-0.295,-0.244,88167743.410,0.160
refined,18,-1.256,-7.839,-3.705,0.159,-0.006,0.254,0.040,-0.343,-0.304,88065713.238,0.160
refined,19,-1.262,-7.875,-3.739,0.160,0.005,0.267,0.065,-0.373,-0.336,88040173.135,0.160
refined,20,-1.264,-7.885,-3.753,0.160,0.011,0.273,0.080,-0.387,-0.353,88033031.128,0.160
