stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,67.550,1.727,0.000,76,0,9,2893085599.551,287188164.438
refined,113.144,1.727,0.000,76,0,9,2893085599.551,178602377.556
