stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,32.471,1.727,0.000,76,0,9,3201252101.116,597057569.102
refined,48.191,1.727,0.000,76,0,9,3201252101.116,428351326.940
