attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.168,"[-1.603, -0.733]",0.435,-4.480,0.000,74,0.150,178602377.556,0.138,-1.000,-0.168,0,0,fn
c,-6.660,"[-9.365, -3.955]",2.705,-4.107,0.000,74,0.150,178602377.556,0.138,-6.000,-0.660,0,0,fn
s,-3.374,"[-4.574, -2.174]",1.200,-4.691,0.000,74,0.150,178602377.556,0.138,-3.000,-0.374,0,0,fn
k0,0.152,"[-0.37, 0.674]",0.522,0.485,0.629,74,0.150,178602377.556,0.138,0.000,0.152,0,0,fp
k1,-0.181,"[-0.838, 0.476]",0.657,-0.459,0.647,74,0.150,178602377.556,0.138,0.000,-0.181,0,0,fp
k2,-0.088,"[-0.741, 0.566]",0.653,-0.224,0.824,74,0.150,178602377.556,0.138,0.000,-0.088,0,0,fp
k3,-0.144,"[-0.759, 0.472]",0.615,-0.390,0.698,74,0.150,178602377.556,0.138,0.000,-0.144,0,0,fp
k4,0.070,"[-0.391, 0.531]",0.461,0.254,0.800,74,0.150,178602377.556,0.138,0.000,0.070,0,0,fp
k5,-0.477,"[-1.085, 0.131]",0.608,-1.309,0.195,74,0.150,178602377.556,0.138,0.000,-0.477,0,0,fp
vot,0.175,,,,,74,0.150,178602377.556,0.138,0.167,0.009,0,0,fn
tt,-1.719,"[-2.719, -0.719]",1.000,-2.868,0.006,74,0.200,297039378.058,0.175,-1.000,-0.719,0,0,fn
c,-9.303,"[-14.962, -3.643]",5.660,-2.742,0.008,74,0.200,297039378.058,0.175,-6.000,-3.303,0,0,fn
s,-4.628,"[-7.118, -2.137]",2.490,-3.099,0.003,74,0.200,297039378.058,0.175,-3.000,-1.628,0,0,fn
k0,0.294,"[-0.588, 1.176]",0.882,0.556,0.580,74,0.200,297039378.058,0.175,0.000,0.294,0,0,fp
k1,0.157,"[-1.048, 1.362]",1.205,0.218,0.828,74,0.200,297039378.058,0.175,0.000,0.157,0,0,fp
k2,-0.546,"[-1.706, 0.614]",1.160,-0.785,0.435,74,0.200,297039378.058,0.175,0.000,-0.546,0,0,fp
k3,-1.118,"[-2.624, 0.388]",1.506,-1.238,0.220,74,0.200,297039378.058,0.175,0.000,-1.118,0,0,fp
k4,0.022,"[-0.723, 0.767]",0.745,0.049,0.961,74,0.200,297039378.058,0.175,0.000,0.022,0,0,fp
k5,-0.499,"[-1.541, 0.542]",1.041,-0.800,0.426,74,0.200,297039378.058,0.175,0.000,-0.499,0,0,fp
vot,0.185,,,,,74,0.200,297039378.058,0.175,0.167,0.018,0,0,fn
tt,-1.482,"[-2.614, -0.35]",1.132,-2.184,0.032,74,0.250,428351326.940,0.214,-1.000,-0.482,0,0,fn
c,-8.604,"[-15.041, -2.167]",6.437,-2.229,0.029,74,0.250,428351326.940,0.214,-6.000,-2.604,0,0,fn
s,-4.041,"[-7.088, -0.995]",3.047,-2.212,0.030,74,0.250,428351326.940,0.214,-3.000,-1.041,0,0,fn
k0,0.342,"[-0.776, 1.461]",1.119,0.510,0.611,74,0.250,428351326.940,0.214,0.000,0.342,0,0,fp
k1,0.932,"[-0.732, 2.595]",1.663,0.934,0.354,74,0.250,428351326.940,0.214,0.000,0.932,0,0,fp
k2,-1.811,"[-3.868, 0.246]",2.057,-1.469,0.147,74,0.250,428351326.940,0.214,0.000,-1.811,0,0,fp
k3,-0.191,"[-1.448, 1.065]",1.257,-0.254,0.800,74,0.250,428351326.940,0.214,0.000,-0.191,0,0,fp
k4,-0.043,"[-0.981, 0.896]",0.939,-0.076,0.940,74,0.250,428351326.940,0.214,0.000,-0.043,0,0,fp
k5,-1.067,"[-2.75, 0.615]",1.682,-1.058,0.294,74,0.250,428351326.940,0.214,0.000,-1.067,0,0,fp
vot,0.172,,,,,74,0.250,428351326.940,0.214,0.167,0.006,0,0,fn
