stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,22.883,1.727,0.000,0,9,3047304036.195,748022003.747,76
refined,46.791,1.727,0.000,0,9,3047304036.195,418277794.919,76
