stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.751,-7.869,-1.280,-0.805,-0.592,-0.057,-1.187,-1.435,1.336,4870922370.280,1584,0,0,-0.095
norefined,2,0.262,-7.894,-1.316,-0.839,-0.640,-0.065,-1.221,-1.470,1.282,2981785011.492,1584,0,0,-0.033
norefined,3,-0.233,-7.903,-1.314,-0.867,-0.674,-0.069,-1.246,-1.493,1.242,1829951186.407,1584,0,0,0.029
norefined,4,-0.730,-7.882,-1.311,-0.903,-0.683,-0.067,-1.258,-1.493,1.209,1089150832.060,1584,0,0,0.093
norefined,5,-0.406,-7.867,-1.599,-1.046,-0.556,0.061,-1.189,-1.445,1.163,1213714936.462,1584,0,0,0.052
norefined,6,-0.903,-7.841,-1.605,-1.077,-0.554,0.075,-1.195,-1.440,1.132,984345992.297,1584,0,0,0.115
norefined,7,-0.790,-7.771,-1.939,-1.273,-0.398,0.254,-1.077,-1.346,1.072,871501267.171,1584,0,0,0.102
norefined,8,-1.241,-7.689,-2.030,-1.325,-0.335,0.380,-0.995,-1.301,1.064,837850693.769,1584,0,0,0.161
norefined,9,-0.793,-7.694,-2.228,-1.393,-0.287,0.415,-0.961,-1.270,1.036,798647116.766,1584,0,0,0.103
norefined,10,-1.272,-7.623,-2.257,-1.412,-0.248,0.510,-0.904,-1.240,1.033,748022003.747,1584,0,0,0.167
refined,11,-1.272,-7.623,-2.257,-1.412,-0.248,0.510,-0.904,-1.240,1.033,748022003.747,1584,0,0,0.167
refined,12,-0.418,-3.108,-1.811,0.025,0.176,0.392,-0.516,0.357,-0.238,599989846.168,1584,0,0,0.135
refined,13,-0.620,-4.208,-1.763,-0.480,0.686,0.391,-0.650,0.018,0.058,422600017.877,1584,0,0,0.147
refined,14,-0.741,-4.989,-2.026,-0.566,0.583,0.442,-0.626,0.028,0.148,418561805.583,1584,0,0,0.149
refined,15,-0.758,-5.068,-2.088,-0.542,0.518,0.449,-0.653,0.029,0.144,418339827.047,1584,0,0,0.149
refined,16,-0.779,-5.202,-2.151,-0.543,0.503,0.463,-0.674,0.032,0.161,418295166.928,1584,0,0,0.150
refined,17,-0.785,-5.233,-2.172,-0.537,0.492,0.467,-0.687,0.034,0.160,418282723.819,1584,0,0,0.150
refined,18,-0.791,-5.269,-2.189,-0.536,0.488,0.472,-0.694,0.035,0.163,418279153.598,1584,0,0,0.150
refined,19,-0.792,-5.280,-2.196,-0.534,0.485,0.473,-0.698,0.036,0.163,418278104.708,1584,0,0,0.150
refined,20,-0.794,-5.290,-2.201,-0.534,0.484,0.475,-0.700,0.036,0.164,418277794.919,1584,0,0,0.150
