stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.243,-5.403,-4.587,-1.729,0.330,-1.686,1.790,-1.721,-0.787,324251912.591,1584,0,0,0.045
norefined,2,-0.626,-5.497,-4.417,-1.896,0.198,-1.630,1.732,-1.797,-0.698,180144569.986,1584,0,0,0.114
norefined,3,-1.038,-5.574,-4.269,-1.996,0.078,-1.552,1.697,-1.850,-0.564,101626013.048,1584,0,0,0.186
norefined,4,-1.457,-5.651,-4.199,-1.985,0.010,-1.377,1.652,-1.788,-0.413,86812347.660,1584,0,0,0.258
norefined,5,-1.119,-5.853,-4.166,-1.899,0.035,-1.100,1.626,-1.693,-0.406,71105327.479,1584,0,0,0.191
norefined,6,-1.312,-6.006,-4.113,-1.789,0.043,-0.799,1.562,-1.535,-0.173,56490680.893,1584,0,0,0.219
norefined,7,-0.992,-6.166,-4.134,-1.630,0.122,-0.560,1.522,-1.378,-0.092,52960926.258,1584,0,0,0.161
norefined,8,-1.459,-6.192,-4.028,-1.598,0.039,-0.485,1.476,-1.335,-0.051,47321872.947,1584,0,0,0.236
norefined,9,-1.028,-6.307,-4.099,-1.491,0.118,-0.359,1.450,-1.228,-0.035,44443448.250,1584,0,0,0.163
norefined,10,-1.496,-6.328,-3.983,-1.456,0.032,-0.301,1.391,-1.189,-0.018,41538607.615,1584,0,0,0.236
refined,11,-1.496,-6.328,-3.983,-1.456,0.032,-0.301,1.391,-1.189,-0.018,41538607.615,1584,0,0,0.236
refined,12,-0.572,-5.426,-2.892,1.652,-1.436,-0.740,-0.945,-1.486,0.646,30803406.455,1584,0,0,0.105
refined,13,-1.197,-7.099,-3.931,0.964,-0.325,-0.255,-0.588,-1.124,0.257,16474367.768,1584,0,0,0.169
refined,14,-1.364,-8.731,-4.658,1.026,-0.318,-0.468,-0.543,-1.009,0.713,13602717.004,1584,0,0,0.156
refined,15,-1.967,-11.703,-6.415,1.306,0.179,-0.512,-0.469,-1.199,0.939,13348395.478,1584,0,0,0.168
refined,16,-1.642,-10.903,-5.895,1.774,-0.445,-0.579,-0.777,-1.523,1.142,13425464.682,1584,0,0,0.151
refined,17,-2.459,-13.722,-7.852,1.024,0.654,-0.495,-0.061,-1.345,0.877,13565122.882,1584,0,0,0.179
refined,18,-1.478,-9.808,-5.114,1.364,-0.265,-0.559,-0.673,-1.164,1.014,13479759.993,1584,0,0,0.151
refined,19,-2.254,-12.876,-7.177,1.121,0.530,-0.465,-0.275,-1.175,0.918,13491047.810,1584,0,0,0.175
refined,20,-1.471,-9.863,-5.199,1.489,-0.354,-0.531,-0.747,-1.183,1.043,13460693.315,1584,0,0,0.149
