stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.883,"[-1.219, -0.547]",0.336,-4.406,0.000
norefined,c,-6.347,"[-8.519, -4.176]",2.171,-4.903,0.000
norefined,s,-4.017,"[-5.521, -2.512]",1.504,-4.478,0.000
norefined,k0,-0.935,"[-1.532, -0.339]",0.597,-2.629,0.011
norefined,k1,-0.063,"[-0.781, 0.654]",0.718,-0.148,0.883
norefined,k2,-0.863,"[-1.609, -0.117]",0.746,-1.941,0.058
norefined,k3,1.420,"[0.717, 2.123]",0.703,3.390,0.001
norefined,k4,-0.619,"[-1.291, 0.054]",0.672,-1.543,0.129
norefined,k5,0.111,"[-0.333, 0.555]",0.444,0.419,0.677
refined,tt,-1.066,"[-1.303, -0.829]",0.237,-7.544,0.000
refined,c,-6.564,"[-7.843, -5.284]",1.279,-8.605,0.000
refined,s,-3.383,"[-4.123, -2.643]",0.740,-7.668,0.000
refined,k0,0.088,"[-0.258, 0.434]",0.346,0.425,0.672
refined,k1,-0.135,"[-0.523, 0.253]",0.388,-0.584,0.562
refined,k2,-0.618,"[-1.068, -0.168]",0.450,-2.301,0.026
refined,k3,-0.036,"[-0.386, 0.314]",0.350,-0.175,0.862
refined,k4,0.266,"[-0.076, 0.608]",0.342,1.303,0.199
refined,k5,0.288,"[0.018, 0.558]",0.270,1.791,0.080
