stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.496,"[-5.036, 2.045]",3.541,-0.766,0.462
norefined,c,-6.328,"[-19.391, 6.734]",13.063,-0.878,0.401
norefined,s,-3.983,"[-10.966, 3.0]",6.983,-1.034,0.326
norefined,k0,-1.456,"[-5.587, 2.675]",4.131,-0.639,0.537
norefined,k1,0.032,"[-4.226, 4.29]",4.258,0.014,0.989
norefined,k2,-0.301,"[-2.75, 2.149]",2.449,-0.223,0.828
norefined,k3,1.391,"[-2.729, 5.51]",4.119,0.612,0.554
norefined,k4,-1.189,"[-5.165, 2.787]",3.976,-0.542,0.600
norefined,k5,-0.018,"[-1.52, 1.483]",1.501,-0.022,0.983
refined,tt,-1.967,"[-6.682, 2.749]",4.715,-0.756,0.467
refined,c,-11.703,"[-36.158, 12.752]",24.455,-0.867,0.406
refined,s,-6.415,"[-22.202, 9.373]",15.787,-0.736,0.478
refined,k0,1.306,"[-4.292, 6.904]",5.598,0.423,0.681
refined,k1,0.179,"[-4.306, 4.663]",4.485,0.072,0.944
refined,k2,-0.512,"[-2.764, 1.741]",2.252,-0.412,0.689
refined,k3,-0.469,"[-3.366, 2.429]",2.897,-0.293,0.775
refined,k4,-1.199,"[-7.281, 4.884]",6.083,-0.357,0.728
refined,k5,0.939,"[-1.417, 3.296]",2.356,0.723,0.486
