stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.784,"[-1.425, -0.143]",0.641,-2.041,0.045
norefined,c,-4.945,"[-8.822, -1.068]",3.877,-2.128,0.037
norefined,s,-2.999,"[-5.522, -0.476]",2.523,-1.982,0.052
norefined,k0,0.189,"[-0.774, 1.151]",0.962,0.327,0.745
norefined,k1,-1.121,"[-2.715, 0.473]",1.594,-1.173,0.245
norefined,k2,-0.520,"[-1.557, 0.517]",1.037,-0.837,0.406
norefined,k3,-1.058,"[-2.649, 0.532]",1.590,-1.110,0.271
norefined,k4,0.276,"[-0.885, 1.438]",1.162,0.397,0.693
norefined,k5,0.835,"[-0.641, 2.31]",1.475,0.944,0.349
refined,tt,-4.684,"[-12.61, 3.242]",7.926,-0.986,0.328
refined,c,-24.905,"[-65.794, 15.984]",40.889,-1.016,0.313
refined,s,-14.255,"[-38.133, 9.623]",23.878,-0.996,0.323
refined,k0,1.931,"[-3.292, 7.154]",5.223,0.617,0.540
refined,k1,-2.851,"[-8.44, 2.738]",5.589,-0.851,0.398
refined,k2,-0.689,"[-3.916, 2.538]",3.227,-0.356,0.723
refined,k3,0.766,"[-2.483, 4.014]",3.248,0.393,0.695
refined,k4,5.425,"[-4.714, 15.564]",10.139,0.892,0.375
refined,k5,0.762,"[-4.867, 6.392]",5.629,0.226,0.822
