stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,36.722,1.727,0.000,0,9,3005827480.337,506645731.839,76
refined,90.769,1.727,0.000,0,9,3005827480.337,227838164.483,76
