stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.773,-4.320,-2.978,-0.621,-1.884,-0.342,-1.123,0.215,1.111,1340633254.777,1584,0,0,0.410
norefined,2,-1.317,-4.414,-3.136,-0.592,-1.835,-0.355,-1.117,0.168,1.053,1060402156.688,1584,0,0,0.298
norefined,3,-0.894,-4.557,-3.162,-0.428,-1.695,-0.368,-1.128,0.162,1.003,949228408.176,1584,0,0,0.196
norefined,4,-1.293,-4.612,-3.026,-0.239,-1.545,-0.449,-1.098,0.218,0.992,918882759.985,1584,0,0,0.280
norefined,5,-0.831,-4.726,-3.076,-0.143,-1.451,-0.440,-1.110,0.209,0.943,835777099.864,1584,0,0,0.176
norefined,6,-1.274,-4.751,-2.951,-0.012,-1.342,-0.505,-1.075,0.261,0.937,834860864.789,1584,0,0,0.268
norefined,7,-0.801,-4.848,-3.023,0.050,-1.270,-0.488,-1.087,0.247,0.889,766525048.237,1584,0,0,0.165
norefined,8,-1.261,-4.861,-2.908,0.152,-1.179,-0.542,-1.049,0.297,0.881,781984232.177,1584,0,0,0.259
norefined,9,-0.784,-4.945,-2.999,0.189,-1.121,-0.520,-1.058,0.276,0.835,724648829.494,1584,0,0,0.159
norefined,10,-1.254,-4.950,-2.892,0.267,-1.043,-0.565,-1.020,0.324,0.824,748791353.258,1584,0,0,0.253
refined,11,-0.784,-4.945,-2.999,0.189,-1.121,-0.520,-1.058,0.276,0.835,724648829.494,1584,0,0,0.159
refined,12,-0.719,-3.867,-1.860,0.571,-0.120,0.304,0.883,0.291,-0.633,655108339.287,1584,0,0,0.186
refined,13,-1.013,-5.527,-2.937,0.706,-0.526,0.320,0.431,0.315,0.046,541191835.150,1584,0,0,0.183
refined,14,-1.103,-6.134,-3.339,0.665,-0.575,0.045,0.290,0.503,-0.003,527664518.934,1584,0,0,0.180
refined,15,-1.283,-7.166,-3.933,0.722,-0.717,-0.045,0.310,0.790,-0.113,522272633.574,1584,0,0,0.179
refined,16,-1.513,-8.476,-4.682,0.772,-0.894,-0.142,0.349,1.190,-0.227,517747734.116,1584,0,0,0.178
refined,17,-1.872,-10.472,-5.827,0.858,-1.140,-0.243,0.380,1.793,-0.307,513370562.812,1584,0,0,0.179
refined,18,-2.419,-13.421,-7.530,0.997,-1.476,-0.358,0.418,2.655,-0.281,509563939.272,1584,0,0,0.180
refined,19,-3.174,-17.290,-9.791,1.260,-1.958,-0.491,0.537,3.663,0.024,505865423.689,1584,0,0,0.184
refined,20,-4.684,-24.905,-14.255,1.931,-2.851,-0.689,0.766,5.425,0.762,499901042.546,1584,0,0,0.188
