stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,29.048,1.727,0.000,0,9,3552238518.812,724648829.494,76
refined,45.455,1.727,0.000,0,9,3552238518.812,499901042.547,76
