attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.065,"[-1.577, -0.552]",0.512,-3.466,0.001,7,0.200,227838164.483,0.149,-1.000,-0.065,0,0,fn
c,-5.693,"[-8.415, -2.971]",2.722,-3.488,0.001,7,0.200,227838164.483,0.149,-6.000,0.307,0,0,fn
s,-3.118,"[-4.736, -1.499]",1.618,-3.213,0.002,7,0.200,227838164.483,0.149,-3.000,-0.118,0,0,fn
k0,1.639,"[0.568, 2.709]",1.070,2.554,0.013,7,0.200,227838164.483,0.149,0.000,1.639,0,1,fp
k1,-0.624,"[-1.683, 0.435]",1.059,-0.983,0.329,7,0.200,227838164.483,0.149,0.000,-0.624,0,0,fp
k2,-0.002,"[-0.67, 0.666]",0.668,-0.006,0.995,7,0.200,227838164.483,0.149,0.000,-0.002,0,0,fp
k3,0.833,"[0.091, 1.576]",0.742,1.872,0.066,7,0.200,227838164.483,0.149,0.000,0.833,0,1,fp
k4,-1.329,"[-2.018, -0.641]",0.689,-3.219,0.002,7,0.200,227838164.483,0.149,0.000,-1.329,0,1,fp
k5,0.136,"[-0.634, 0.906]",0.770,0.294,0.769,7,0.200,227838164.483,0.149,0.000,0.136,0,0,fp
vot,0.187,,,,,7,0.200,227838164.483,0.149,0.167,0.020,0,0,fn
tt,-4.684,"[-12.61, 3.242]",7.926,-0.986,0.328,7,0.300,499901042.546,0.226,-1.000,-3.684,1,0,fn
c,-24.905,"[-65.794, 15.984]",40.889,-1.016,0.313,7,0.300,499901042.546,0.226,-6.000,-18.905,1,0,fn
s,-14.255,"[-38.133, 9.623]",23.878,-0.996,0.323,7,0.300,499901042.546,0.226,-3.000,-11.255,1,0,fn
k0,1.931,"[-3.292, 7.154]",5.223,0.617,0.540,7,0.300,499901042.546,0.226,0.000,1.931,0,0,fp
k1,-2.851,"[-8.44, 2.738]",5.589,-0.851,0.398,7,0.300,499901042.546,0.226,0.000,-2.851,0,0,fp
k2,-0.689,"[-3.916, 2.538]",3.227,-0.356,0.723,7,0.300,499901042.546,0.226,0.000,-0.689,0,0,fp
k3,0.766,"[-2.483, 4.014]",3.248,0.393,0.695,7,0.300,499901042.546,0.226,0.000,0.766,0,0,fp
k4,5.425,"[-4.714, 15.564]",10.139,0.892,0.375,7,0.300,499901042.546,0.226,0.000,5.425,0,0,fp
k5,0.762,"[-4.867, 6.392]",5.629,0.226,0.822,7,0.300,499901042.546,0.226,0.000,0.762,0,0,fp
vot,0.188,,,,,7,0.300,499901042.546,0.226,0.167,0.021,0,0,fn
tt,-0.500,"[-0.985, -0.016]",0.485,-1.721,0.090,7,0.400,1582698986.219,0.386,-1.000,0.500,0,0,fn
c,-3.880,"[-7.242, -0.518]",3.362,-1.925,0.058,7,0.400,1582698986.219,0.386,-6.000,2.120,0,0,fn
s,-1.127,"[-2.389, 0.135]",1.262,-1.489,0.141,7,0.400,1582698986.219,0.386,-3.000,1.873,1,0,fn
k0,-0.167,"[-1.024, 0.69]",0.857,-0.325,0.746,7,0.400,1582698986.219,0.386,0.000,-0.167,0,0,fp
k1,0.226,"[-0.72, 1.172]",0.946,0.399,0.691,7,0.400,1582698986.219,0.386,0.000,0.226,0,0,fp
k2,0.239,"[-0.671, 1.148]",0.909,0.438,0.663,7,0.400,1582698986.219,0.386,0.000,0.239,0,0,fp
k3,0.385,"[-0.449, 1.22]",0.835,0.770,0.444,7,0.400,1582698986.219,0.386,0.000,0.385,0,0,fp
k4,-0.295,"[-1.217, 0.627]",0.922,-0.533,0.596,7,0.400,1582698986.219,0.386,0.000,-0.295,0,0,fp
k5,0.617,"[-0.519, 1.753]",1.136,0.906,0.368,7,0.400,1582698986.219,0.386,0.000,0.617,0,0,fp
vot,0.129,,,,,7,0.400,1582698986.219,0.386,0.167,-0.038,0,0,fn
