stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.770,"[-1.302, -0.238]",0.532,-2.413,0.019
norefined,c,-4.905,"[-8.159, -1.65]",3.254,-2.514,0.014
norefined,s,-3.103,"[-5.327, -0.88]",2.224,-2.328,0.023
norefined,k0,0.253,"[-0.601, 1.107]",0.854,0.495,0.623
norefined,k1,-1.093,"[-2.477, 0.291]",1.384,-1.317,0.192
norefined,k2,-0.523,"[-1.425, 0.378]",0.902,-0.968,0.336
norefined,k3,-1.054,"[-2.379, 0.27]",1.324,-1.328,0.189
norefined,k4,-0.048,"[-0.967, 0.872]",0.919,-0.086,0.932
norefined,k5,0.846,"[-0.391, 2.083]",1.237,1.140,0.258
refined,tt,-1.065,"[-1.577, -0.552]",0.512,-3.466,0.001
refined,c,-5.693,"[-8.415, -2.971]",2.722,-3.488,0.001
refined,s,-3.118,"[-4.736, -1.499]",1.618,-3.213,0.002
refined,k0,1.639,"[0.568, 2.709]",1.070,2.554,0.013
refined,k1,-0.624,"[-1.683, 0.435]",1.059,-0.983,0.329
refined,k2,-0.002,"[-0.67, 0.666]",0.668,-0.006,0.995
refined,k3,0.833,"[0.091, 1.576]",0.742,1.872,0.066
refined,k4,-1.329,"[-2.018, -0.641]",0.689,-3.219,0.002
refined,k5,0.136,"[-0.634, 0.906]",0.770,0.294,0.769
