stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.647,"[-1.541, 0.247]",0.894,-1.206,0.232
norefined,c,-5.246,"[-11.582, 1.09]",6.336,-1.381,0.172
norefined,s,-2.507,"[-6.034, 1.02]",3.527,-1.186,0.240
norefined,k0,-0.069,"[-1.592, 1.453]",1.522,-0.076,0.940
norefined,k1,-1.233,"[-4.03, 1.565]",2.797,-0.735,0.465
norefined,k2,-0.431,"[-2.091, 1.229]",1.660,-0.433,0.666
norefined,k3,-0.941,"[-3.317, 1.435]",2.376,-0.660,0.511
norefined,k4,0.096,"[-1.868, 2.059]",1.964,0.081,0.935
norefined,k5,1.132,"[-1.418, 3.682]",2.550,0.740,0.462
refined,tt,-0.500,"[-0.985, -0.016]",0.485,-1.721,0.090
refined,c,-3.880,"[-7.242, -0.518]",3.362,-1.925,0.058
refined,s,-1.127,"[-2.389, 0.135]",1.262,-1.489,0.141
refined,k0,-0.167,"[-1.024, 0.69]",0.857,-0.325,0.746
refined,k1,0.226,"[-0.72, 1.172]",0.946,0.399,0.691
refined,k2,0.239,"[-0.671, 1.148]",0.909,0.438,0.663
refined,k3,0.385,"[-0.449, 1.22]",0.835,0.770,0.444
refined,k4,-0.295,"[-1.217, 0.627]",0.922,-0.533,0.596
refined,k5,0.617,"[-0.519, 1.753]",1.136,0.906,0.368
