stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.148,"[-2.233, -0.064]",1.084,-2.114,0.038
norefined,c,-4.319,"[-8.291, -0.346]",3.972,-2.170,0.034
norefined,s,-2.415,"[-4.58, -0.251]",2.164,-2.228,0.029
norefined,k0,0.511,"[-0.584, 1.606]",1.095,0.932,0.355
norefined,k1,-0.561,"[-1.892, 0.77]",1.331,-0.841,0.404
norefined,k2,-0.205,"[-0.926, 0.516]",0.721,-0.568,0.572
norefined,k3,-0.846,"[-2.172, 0.481]",1.327,-1.273,0.208
norefined,k4,-0.121,"[-0.967, 0.725]",0.846,-0.285,0.777
norefined,k5,0.103,"[-0.573, 0.778]",0.676,0.303,0.763
refined,tt,-1.303,"[-2.376, -0.23]",1.073,-2.423,0.018
refined,c,-6.488,"[-11.828, -1.147]",5.340,-2.425,0.018
refined,s,-2.927,"[-5.262, -0.592]",2.335,-2.502,0.015
refined,k0,-0.663,"[-2.141, 0.815]",1.478,-0.895,0.374
refined,k1,-1.095,"[-2.785, 0.595]",1.690,-1.293,0.200
refined,k2,0.145,"[-0.706, 0.995]",0.850,0.340,0.735
refined,k3,-0.224,"[-1.298, 0.849]",1.073,-0.417,0.678
refined,k4,0.006,"[-0.932, 0.944]",0.938,0.014,0.989
refined,k5,-0.306,"[-1.0, 0.387]",0.693,-0.882,0.381
