stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.060,-4.731,-2.292,-1.201,-1.504,0.672,-1.565,0.354,1.538,1312888384.196,1584,0,0,-0.013
norefined,2,-0.426,-4.720,-2.318,-1.249,-1.518,0.603,-1.605,0.319,1.485,678571653.319,1584,0,0,0.090
norefined,3,-0.917,-4.668,-2.348,-1.281,-1.466,0.566,-1.605,0.329,1.466,540369289.271,1584,0,0,0.196
norefined,4,-0.497,-4.780,-2.452,-1.235,-1.326,0.541,-1.468,0.249,1.518,586899512.491,1584,0,0,0.104
norefined,5,-0.985,-4.723,-2.485,-1.265,-1.270,0.499,-1.465,0.266,1.491,502722049.970,1584,0,0,0.209
norefined,6,-0.531,-4.838,-2.545,-1.219,-1.183,0.484,-1.359,0.198,1.520,540968066.193,1584,0,0,0.110
norefined,7,-1.020,-4.780,-2.570,-1.247,-1.131,0.442,-1.359,0.218,1.487,475431897.575,1584,0,0,0.213
norefined,8,-0.558,-4.894,-2.616,-1.199,-1.059,0.432,-1.262,0.155,1.508,508028586.685,1584,0,0,0.114
norefined,9,-1.048,-4.836,-2.632,-1.225,-1.014,0.391,-1.267,0.176,1.468,453438932.533,1584,0,0,0.217
norefined,10,-0.583,-4.948,-2.671,-1.176,-0.948,0.384,-1.173,0.117,1.485,482067438.578,1584,0,0,0.118
refined,11,-1.048,-4.836,-2.632,-1.225,-1.014,0.391,-1.267,0.176,1.468,453438932.533,1584,0,0,0.217
refined,12,-0.765,-3.662,-2.068,0.660,0.663,-0.187,0.927,-0.374,-0.684,470634317.749,1584,0,0,0.209
refined,13,-0.903,-4.653,-2.567,0.183,0.459,0.206,0.132,-0.330,-0.377,193409850.102,1584,0,0,0.194
refined,14,-1.017,-5.300,-2.774,-0.056,0.200,0.051,0.080,-0.233,-0.057,175144630.846,1584,0,0,0.192
refined,15,-1.013,-5.290,-2.743,-0.073,0.142,0.007,0.104,-0.154,0.048,174633219.333,1584,0,0,0.192
refined,16,-1.022,-5.336,-2.766,-0.080,0.140,0.017,0.110,-0.160,0.048,174623748.118,1584,0,0,0.191
refined,17,-1.021,-5.330,-2.762,-0.080,0.139,0.015,0.112,-0.158,0.050,174623374.820,1584,0,0,0.192
refined,18,-1.021,-5.332,-2.764,-0.080,0.139,0.016,0.112,-0.158,0.050,174623353.322,1584,0,0,0.192
refined,19,-1.021,-5.332,-2.763,-0.080,0.139,0.016,0.112,-0.158,0.050,174623351.802,1584,0,0,0.192
refined,20,-1.021,-5.332,-2.763,-0.080,0.139,0.016,0.112,-0.158,0.050,174623351.686,1584,0,0,0.192
