stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.961,"[-1.577, -0.345]",0.616,-2.603,0.011
norefined,c,-5.581,"[-8.908, -2.255]",3.326,-2.799,0.007
norefined,s,-4.242,"[-6.877, -1.607]",2.635,-2.685,0.009
norefined,k0,-0.283,"[-1.062, 0.495]",0.779,-0.607,0.546
norefined,k1,0.319,"[-1.094, 1.732]",1.413,0.377,0.708
norefined,k2,-0.794,"[-1.758, 0.171]",0.964,-1.373,0.174
norefined,k3,-1.025,"[-2.008, -0.043]",0.983,-1.741,0.086
norefined,k4,0.850,"[-0.443, 2.143]",1.293,1.096,0.277
norefined,k5,0.011,"[-1.079, 1.1]",1.089,0.016,0.987
refined,tt,-1.036,"[-1.598, -0.474]",0.562,-3.073,0.003
refined,c,-6.494,"[-10.043, -2.944]",3.550,-3.051,0.003
refined,s,-4.005,"[-6.319, -1.691]",2.314,-2.887,0.005
refined,k0,-0.902,"[-1.655, -0.149]",0.753,-1.997,0.050
refined,k1,0.318,"[-0.701, 1.338]",1.020,0.520,0.604
refined,k2,-0.147,"[-0.891, 0.598]",0.744,-0.328,0.744
refined,k3,0.068,"[-0.483, 0.62]",0.551,0.207,0.837
refined,k4,0.029,"[-0.733, 0.791]",0.762,0.063,0.950
refined,k5,1.273,"[0.242, 2.305]",1.031,2.059,0.043
