stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.772,"[-1.277, -0.267]",0.505,-3.050,0.003
norefined,c,-5.072,"[-8.319, -1.825]",3.247,-3.118,0.003
norefined,s,-2.609,"[-4.396, -0.821]",1.787,-2.913,0.005
norefined,k0,0.183,"[-0.878, 1.243]",1.060,0.344,0.732
norefined,k1,-0.722,"[-1.428, -0.016]",0.706,-2.040,0.045
norefined,k2,1.394,"[0.197, 2.591]",1.197,2.325,0.023
norefined,k3,0.685,"[-0.125, 1.495]",0.810,1.689,0.096
norefined,k4,0.972,"[-0.165, 2.108]",1.137,1.706,0.093
norefined,k5,-1.450,"[-2.719, -0.181]",1.269,-2.281,0.026
refined,tt,-0.970,"[-1.342, -0.598]",0.372,-5.202,0.000
refined,c,-6.060,"[-8.519, -3.6]",2.460,-4.917,0.000
refined,s,-3.118,"[-4.477, -1.76]",1.359,-4.582,0.000
refined,k0,-0.038,"[-0.696, 0.62]",0.658,-0.116,0.908
refined,k1,0.037,"[-0.548, 0.623]",0.586,0.127,0.899
refined,k2,-0.470,"[-1.413, 0.474]",0.944,-0.993,0.324
refined,k3,0.026,"[-0.437, 0.489]",0.463,0.111,0.912
refined,k4,0.096,"[-0.61, 0.802]",0.706,0.270,0.788
refined,k5,0.367,"[-0.271, 1.005]",0.638,1.148,0.255
