stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,24.213,2.347,0.000,0,9,676596622.726,29685683.981,19
refined,72.650,2.347,0.000,0,9,676596622.726,10192034.162,19
