stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,37.447,1.727,0.000,76,0,9,2848259655.781,472328141.602
refined,58.110,1.727,0.000,76,0,9,2848259655.781,323451440.813
