stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.183,"[-2.672, 0.307]",1.490,-1.585,0.118
norefined,c,-6.406,"[-15.062, 2.251]",8.656,-1.477,0.144
norefined,s,-3.052,"[-7.403, 1.299]",4.351,-1.400,0.166
norefined,k0,-0.047,"[-1.887, 1.793]",1.840,-0.051,0.960
norefined,k1,-0.066,"[-2.956, 2.824]",2.890,-0.045,0.964
norefined,k2,-1.211,"[-4.185, 1.764]",2.975,-0.812,0.419
norefined,k3,-1.559,"[-4.225, 1.108]",2.667,-1.167,0.247
norefined,k4,0.608,"[-1.766, 2.982]",2.374,0.511,0.611
norefined,k5,-0.049,"[-2.622, 2.525]",2.574,-0.038,0.970
refined,tt,-0.156,"[-0.22, -0.093]",0.064,-4.906,0.000
refined,c,-1.218,"[-1.723, -0.713]",0.505,-4.813,0.000
refined,s,-0.497,"[-0.771, -0.224]",0.273,-3.631,0.001
refined,k0,-0.163,"[-0.513, 0.187]",0.350,-0.931,0.355
refined,k1,0.277,"[-0.139, 0.693]",0.416,1.329,0.188
refined,k2,0.265,"[-0.142, 0.673]",0.407,1.301,0.198
refined,k3,-0.000,"[-0.384, 0.383]",0.383,-0.002,0.999
refined,k4,0.086,"[-0.227, 0.399]",0.313,0.547,0.586
refined,k5,-0.234,"[-0.615, 0.146]",0.381,-1.229,0.223
