stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.319,"[-2.398, -0.24]",1.079,-2.441,0.017
norefined,c,-6.408,"[-12.149, -0.668]",5.740,-2.228,0.029
norefined,s,-2.997,"[-5.863, -0.13]",2.867,-2.087,0.041
norefined,k0,0.072,"[-1.107, 1.25]",1.178,0.121,0.904
norefined,k1,-0.195,"[-2.025, 1.636]",1.831,-0.212,0.833
norefined,k2,-1.037,"[-3.01, 0.936]",1.973,-1.049,0.298
norefined,k3,-1.437,"[-3.17, 0.297]",1.734,-1.654,0.103
norefined,k4,0.493,"[-0.915, 1.9]",1.407,0.699,0.487
norefined,k5,-0.090,"[-1.713, 1.532]",1.622,-0.111,0.912
refined,tt,-1.294,"[-2.164, -0.424]",0.870,-2.967,0.004
refined,c,-8.309,"[-14.071, -2.547]",5.762,-2.878,0.005
refined,s,-3.885,"[-6.623, -1.148]",2.737,-2.833,0.006
refined,k0,-0.293,"[-1.319, 0.732]",1.026,-0.571,0.570
refined,k1,0.844,"[-0.423, 2.111]",1.267,1.329,0.188
refined,k2,0.691,"[-0.485, 1.868]",1.176,1.173,0.245
refined,k3,-0.203,"[-1.175, 0.769]",0.972,-0.416,0.679
refined,k4,0.781,"[-0.152, 1.714]",0.933,1.671,0.099
refined,k5,-1.016,"[-2.286, 0.253]",1.270,-1.598,0.115
