stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.281,"[-2.145, -0.417]",0.864,-2.961,0.004
norefined,c,-6.387,"[-10.706, -2.068]",4.319,-2.951,0.004
norefined,s,-3.075,"[-5.271, -0.878]",2.197,-2.794,0.007
norefined,k0,0.203,"[-0.635, 1.042]",0.838,0.484,0.630
norefined,k1,-0.367,"[-1.632, 0.898]",1.265,-0.579,0.565
norefined,k2,-0.979,"[-2.306, 0.349]",1.328,-1.472,0.146
norefined,k3,-1.315,"[-2.609, -0.022]",1.294,-2.029,0.046
norefined,k4,0.367,"[-0.49, 1.225]",0.857,0.855,0.395
norefined,k5,0.035,"[-0.926, 0.997]",0.962,0.073,0.942
refined,tt,-1.054,"[-1.512, -0.596]",0.458,-4.596,0.000
refined,c,-5.947,"[-8.482, -3.412]",2.535,-4.682,0.000
refined,s,-3.050,"[-4.491, -1.609]",1.441,-4.224,0.000
refined,k0,0.533,"[-0.124, 1.19]",0.657,1.619,0.110
refined,k1,-0.574,"[-1.324, 0.177]",0.751,-1.524,0.132
refined,k2,-0.660,"[-1.54, 0.22]",0.880,-1.496,0.139
refined,k3,0.398,"[-0.298, 1.094]",0.696,1.141,0.258
refined,k4,-0.101,"[-0.636, 0.434]",0.535,-0.376,0.708
refined,k5,0.013,"[-0.581, 0.607]",0.594,0.044,0.965
