attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.156,"[-0.22, -0.093]",0.064,-4.906,0.000,82,0.800,628389059.466,0.208,-1.000,0.844,0,0,fn
c,-1.218,"[-1.723, -0.713]",0.505,-4.813,0.000,82,0.800,628389059.466,0.208,-6.000,4.782,0,0,fn
s,-0.497,"[-0.771, -0.224]",0.273,-3.631,0.001,82,0.800,628389059.466,0.208,-3.000,2.503,0,0,fn
k0,-0.163,"[-0.513, 0.187]",0.350,-0.931,0.355,82,0.800,628389059.466,0.208,0.000,-0.163,0,0,fp
k1,0.277,"[-0.139, 0.693]",0.416,1.329,0.188,82,0.800,628389059.466,0.208,0.000,0.277,0,0,fp
k2,0.265,"[-0.142, 0.673]",0.407,1.301,0.198,82,0.800,628389059.466,0.208,0.000,0.265,0,0,fp
k3,-0.000,"[-0.384, 0.383]",0.383,-0.002,0.999,82,0.800,628389059.466,0.208,0.000,-0.000,0,0,fp
k4,0.086,"[-0.227, 0.399]",0.313,0.547,0.586,82,0.800,628389059.466,0.208,0.000,0.086,0,0,fp
k5,-0.234,"[-0.615, 0.146]",0.381,-1.229,0.223,82,0.800,628389059.466,0.208,0.000,-0.234,0,0,fp
vot,0.128,,,,,82,0.800,628389059.466,0.208,0.167,-0.038,0,0,fn
tt,-1.294,"[-2.164, -0.424]",0.870,-2.967,0.004,82,0.900,237986040.279,0.141,-1.000,-0.294,0,0,fn
c,-8.309,"[-14.071, -2.547]",5.762,-2.878,0.005,82,0.900,237986040.279,0.141,-6.000,-2.309,0,0,fn
s,-3.885,"[-6.623, -1.148]",2.737,-2.833,0.006,82,0.900,237986040.279,0.141,-3.000,-0.885,0,0,fn
k0,-0.293,"[-1.319, 0.732]",1.026,-0.571,0.570,82,0.900,237986040.279,0.141,0.000,-0.293,0,0,fp
k1,0.844,"[-0.423, 2.111]",1.267,1.329,0.188,82,0.900,237986040.279,0.141,0.000,0.844,0,0,fp
k2,0.691,"[-0.485, 1.868]",1.176,1.173,0.245,82,0.900,237986040.279,0.141,0.000,0.691,0,0,fp
k3,-0.203,"[-1.175, 0.769]",0.972,-0.416,0.679,82,0.900,237986040.279,0.141,0.000,-0.203,0,0,fp
k4,0.781,"[-0.152, 1.714]",0.933,1.671,0.099,82,0.900,237986040.279,0.141,0.000,0.781,0,1,fp
k5,-1.016,"[-2.286, 0.253]",1.270,-1.598,0.115,82,0.900,237986040.279,0.141,0.000,-1.016,0,0,fp
vot,0.156,,,,,82,0.900,237986040.279,0.141,0.167,-0.011,0,0,fn
tt,-1.054,"[-1.512, -0.596]",0.458,-4.596,0.000,82,1.100,138452189.482,0.131,-1.000,-0.054,0,0,fn
c,-5.947,"[-8.482, -3.412]",2.535,-4.682,0.000,82,1.100,138452189.482,0.131,-6.000,0.053,0,0,fn
s,-3.050,"[-4.491, -1.609]",1.441,-4.224,0.000,82,1.100,138452189.482,0.131,-3.000,-0.050,0,0,fn
k0,0.533,"[-0.124, 1.19]",0.657,1.619,0.110,82,1.100,138452189.482,0.131,0.000,0.533,0,0,fp
k1,-0.574,"[-1.324, 0.177]",0.751,-1.524,0.132,82,1.100,138452189.482,0.131,0.000,-0.574,0,0,fp
k2,-0.660,"[-1.54, 0.22]",0.880,-1.496,0.139,82,1.100,138452189.482,0.131,0.000,-0.660,0,0,fp
k3,0.398,"[-0.298, 1.094]",0.696,1.141,0.258,82,1.100,138452189.482,0.131,0.000,0.398,0,0,fp
k4,-0.101,"[-0.636, 0.434]",0.535,-0.376,0.708,82,1.100,138452189.482,0.131,0.000,-0.101,0,0,fp
k5,0.013,"[-0.581, 0.607]",0.594,0.044,0.965,82,1.100,138452189.482,0.131,0.000,0.013,0,0,fp
vot,0.177,,,,,82,1.100,138452189.482,0.131,0.167,0.011,0,0,fn
tt,-1.035,"[-1.719, -0.351]",0.684,-3.022,0.004,82,1.200,326053598.765,0.220,-1.000,-0.035,0,0,fn
c,-5.879,"[-9.565, -2.192]",3.686,-3.183,0.002,82,1.200,326053598.765,0.220,-6.000,0.121,0,0,fn
s,-2.453,"[-4.342, -0.564]",1.889,-2.592,0.012,82,1.200,326053598.765,0.220,-3.000,0.547,0,0,fn
k0,0.509,"[-0.52, 1.539]",1.029,0.987,0.327,82,1.200,326053598.765,0.220,0.000,0.509,0,0,fp
k1,-0.984,"[-2.226, 0.258]",1.242,-1.581,0.119,82,1.200,326053598.765,0.220,0.000,-0.984,0,0,fp
k2,-0.352,"[-1.657, 0.952]",1.304,-0.539,0.592,82,1.200,326053598.765,0.220,0.000,-0.352,0,0,fp
k3,0.359,"[-0.798, 1.516]",1.157,0.619,0.538,82,1.200,326053598.765,0.220,0.000,0.359,0,0,fp
k4,-0.558,"[-1.448, 0.331]",0.890,-1.253,0.215,82,1.200,326053598.765,0.220,0.000,-0.558,0,0,fp
k5,0.171,"[-0.804, 1.146]",0.975,0.350,0.728,82,1.200,326053598.765,0.220,0.000,0.171,0,0,fp
vot,0.176,,,,,82,1.200,326053598.765,0.220,0.167,0.009,0,0,fn
