stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,114.836,2.023,0.000,0,9,3066201292.116,186670025.542,76
refined,195.624,2.023,0.000,0,9,3066201292.116,112406285.025,76
