stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.275,"[-1.996, -0.554]",0.721,-3.530,0.001
norefined,c,-7.412,"[-11.319, -3.504]",3.908,-3.786,0.000
norefined,s,-4.013,"[-6.101, -1.926]",2.087,-3.838,0.000
norefined,k0,-0.768,"[-1.495, -0.04]",0.727,-2.106,0.039
norefined,k1,0.744,"[-0.165, 1.654]",0.910,1.633,0.107
norefined,k2,0.552,"[-0.236, 1.341]",0.789,1.398,0.167
norefined,k3,-0.022,"[-0.867, 0.823]",0.845,-0.053,0.958
norefined,k4,0.711,"[-0.436, 1.859]",1.147,1.237,0.220
norefined,k5,0.203,"[-0.763, 1.169]",0.966,0.420,0.676
refined,tt,-0.890,"[-1.207, -0.574]",0.316,-5.623,0.000
refined,c,-5.513,"[-7.246, -3.78]",1.733,-6.351,0.000
refined,s,-2.739,"[-3.525, -1.953]",0.786,-6.954,0.000
refined,k0,0.018,"[-0.35, 0.386]",0.368,0.098,0.923
refined,k1,0.317,"[-0.218, 0.853]",0.536,1.183,0.241
refined,k2,-0.140,"[-0.593, 0.313]",0.453,-0.616,0.540
refined,k3,0.100,"[-0.37, 0.57]",0.470,0.424,0.673
refined,k4,0.136,"[-0.42, 0.691]",0.556,0.487,0.628
refined,k5,-0.228,"[-0.755, 0.299]",0.527,-0.864,0.391
