stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.531,-6.773,-2.777,0.112,-1.452,-0.796,-0.636,-0.229,-0.810,625866091.089,0.078
norefined,2,-1.017,-6.763,-2.688,0.088,-1.406,-0.823,-0.652,-0.187,-0.819,345838573.747,0.150
norefined,3,-0.811,-6.702,-2.967,0.157,-1.162,-0.846,-0.492,-0.275,-0.652,395208426.218,0.121
norefined,4,-1.288,-6.684,-2.860,0.149,-1.079,-0.866,-0.485,-0.215,-0.659,409598277.538,0.193
norefined,5,-0.824,-6.701,-3.021,0.131,-1.060,-0.874,-0.442,-0.271,-0.608,382336486.067,0.123
norefined,6,-1.301,-6.683,-2.910,0.120,-0.987,-0.891,-0.437,-0.212,-0.616,393188449.878,0.195
norefined,7,-0.836,-6.701,-3.068,0.104,-0.969,-0.899,-0.396,-0.267,-0.564,371561057.841,0.125
norefined,8,-1.314,-6.683,-2.955,0.092,-0.906,-0.912,-0.394,-0.209,-0.574,380059670.219,0.197
norefined,9,-0.848,-6.702,-3.109,0.077,-0.890,-0.920,-0.354,-0.264,-0.522,362647581.073,0.126
norefined,10,-1.327,-6.684,-2.994,0.064,-0.834,-0.930,-0.355,-0.206,-0.533,369613535.930,0.198
refined,11,-1.017,-6.763,-2.688,0.088,-1.406,-0.823,-0.652,-0.187,-0.819,345838573.747,0.150
refined,12,-0.348,-1.297,-1.218,-0.239,0.381,-0.102,0.815,0.197,0.212,923392405.906,0.268
refined,13,-0.341,-1.598,-1.171,-0.050,-0.141,-0.196,0.085,0.155,0.017,257327189.965,0.213
refined,14,-0.499,-2.572,-1.598,-0.046,-0.329,-0.267,0.063,0.123,-0.061,192687556.503,0.194
refined,15,-0.685,-3.847,-2.039,-0.037,-0.328,-0.319,0.130,0.028,-0.148,176831923.651,0.178
refined,16,-0.751,-4.313,-2.178,-0.017,-0.290,-0.326,0.153,-0.013,-0.150,175747374.407,0.174
refined,17,-0.753,-4.324,-2.187,-0.024,-0.289,-0.332,0.163,-0.007,-0.142,175731968.296,0.174
refined,18,-0.755,-4.333,-2.190,-0.023,-0.288,-0.332,0.163,-0.007,-0.141,175731657.504,0.174
refined,19,-0.755,-4.333,-2.190,-0.023,-0.288,-0.332,0.163,-0.007,-0.141,175731649.406,0.174
refined,20,-0.755,-4.333,-2.190,-0.023,-0.288,-0.332,0.163,-0.007,-0.141,175731649.135,0.174
