stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,17.086,1.727,0.000,76,0,9,3019077693.903,916231623.351
refined,26.479,1.727,0.000,76,0,9,3019077693.903,662522522.324
