stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,53.006,1.727,0.000,76,0,9,2808278776.664,345838573.747
refined,111.521,1.727,0.000,76,0,9,2808278776.664,175731649.135
