attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.618,"[-3.618, 0.381]",1.999,-1.616,0.111,89,0.800,930746773.521,0.250,-1.000,-0.618,1,0,fn
c,-7.324,"[-17.356, 2.707]",10.032,-1.457,0.150,89,0.800,930746773.521,0.250,-6.000,-1.324,1,0,fn
s,-3.741,"[-8.987, 1.505]",5.246,-1.423,0.159,89,0.800,930746773.521,0.250,-3.000,-0.741,1,0,fn
k0,0.345,"[-1.411, 2.1]",1.755,0.392,0.696,89,0.800,930746773.521,0.250,0.000,0.345,0,0,fp
k1,-1.163,"[-4.666, 2.339]",3.503,-0.663,0.510,89,0.800,930746773.521,0.250,0.000,-1.163,0,0,fp
k2,0.706,"[-1.569, 2.98]",2.275,0.619,0.538,89,0.800,930746773.521,0.250,0.000,0.706,0,0,fp
k3,-0.096,"[-2.986, 2.793]",2.890,-0.067,0.947,89,0.800,930746773.521,0.250,0.000,-0.096,0,0,fp
k4,0.460,"[-1.412, 2.332]",1.872,0.491,0.625,89,0.800,930746773.521,0.250,0.000,0.460,0,0,fp
k5,0.414,"[-2.095, 2.922]",2.509,0.329,0.743,89,0.800,930746773.521,0.250,0.000,0.414,0,0,fp
vot,0.221,,,,,89,0.800,930746773.521,0.250,0.167,0.054,0,0,fn
tt,-0.366,"[-0.496, -0.236]",0.130,-5.628,0.000,89,0.900,251739635.127,0.144,-1.000,0.634,0,0,fn
c,-2.125,"[-2.855, -1.395]",0.730,-5.813,0.000,89,0.900,251739635.127,0.144,-6.000,3.875,0,0,fn
s,-0.935,"[-1.261, -0.61]",0.326,-5.733,0.000,89,0.900,251739635.127,0.144,-3.000,2.065,0,0,fn
k0,0.035,"[-0.233, 0.304]",0.269,0.262,0.795,89,0.900,251739635.127,0.144,0.000,0.035,0,0,fp
k1,-0.011,"[-0.381, 0.359]",0.370,-0.061,0.951,89,0.900,251739635.127,0.144,0.000,-0.011,0,0,fp
k2,0.240,"[-0.145, 0.626]",0.385,1.243,0.218,89,0.900,251739635.127,0.144,0.000,0.240,0,0,fp
k3,0.295,"[-0.101, 0.692]",0.397,1.485,0.142,89,0.900,251739635.127,0.144,0.000,0.295,0,0,fp
k4,-0.150,"[-0.429, 0.128]",0.278,-1.078,0.285,89,0.900,251739635.127,0.144,0.000,-0.150,0,0,fp
k5,0.196,"[-0.134, 0.526]",0.330,1.185,0.240,89,0.900,251739635.127,0.144,0.000,0.196,0,0,fp
vot,0.172,,,,,89,0.900,251739635.127,0.144,0.167,0.006,0,0,fn
tt,-1.321,"[-2.108, -0.534]",0.787,-3.350,0.001,89,1.100,138180574.464,0.130,-1.000,-0.321,0,0,fn
c,-7.141,"[-11.311, -2.97]",4.170,-3.418,0.001,89,1.100,138180574.464,0.130,-6.000,-1.141,0,0,fn
s,-3.454,"[-5.404, -1.504]",1.950,-3.536,0.001,89,1.100,138180574.464,0.130,-3.000,-0.454,0,0,fn
k0,0.170,"[-0.368, 0.708]",0.538,0.630,0.531,89,1.100,138180574.464,0.130,0.000,0.170,0,0,fp
k1,0.375,"[-0.468, 1.219]",0.843,0.888,0.378,89,1.100,138180574.464,0.130,0.000,0.375,0,0,fp
k2,0.147,"[-0.912, 1.205]",1.059,0.276,0.783,89,1.100,138180574.464,0.130,0.000,0.147,0,0,fp
k3,-0.385,"[-1.278, 0.509]",0.894,-0.859,0.393,89,1.100,138180574.464,0.130,0.000,-0.385,0,0,fp
k4,0.096,"[-0.426, 0.618]",0.522,0.367,0.714,89,1.100,138180574.464,0.130,0.000,0.096,0,0,fp
k5,0.038,"[-0.576, 0.653]",0.615,0.124,0.901,89,1.100,138180574.464,0.130,0.000,0.038,0,0,fp
vot,0.185,,,,,89,1.100,138180574.464,0.130,0.167,0.018,0,0,fn
tt,-1.141,"[-2.062, -0.22]",0.921,-2.473,0.016,89,1.200,382807633.084,0.242,-1.000,-0.141,0,0,fn
c,-6.506,"[-11.451, -1.56]",4.945,-2.626,0.011,89,1.200,382807633.084,0.242,-6.000,-0.506,0,0,fn
s,-3.349,"[-6.011, -0.687]",2.662,-2.512,0.014,89,1.200,382807633.084,0.242,-3.000,-0.349,0,0,fn
k0,0.195,"[-0.778, 1.168]",0.973,0.401,0.690,89,1.200,382807633.084,0.242,0.000,0.195,0,0,fp
k1,-0.137,"[-1.452, 1.177]",1.314,-0.208,0.836,89,1.200,382807633.084,0.242,0.000,-0.137,0,0,fp
k2,-0.224,"[-1.815, 1.367]",1.591,-0.281,0.780,89,1.200,382807633.084,0.242,0.000,-0.224,0,0,fp
k3,-0.832,"[-2.286, 0.622]",1.454,-1.142,0.257,89,1.200,382807633.084,0.242,0.000,-0.832,0,0,fp
k4,0.136,"[-0.765, 1.037]",0.901,0.302,0.763,89,1.200,382807633.084,0.242,0.000,0.136,0,0,fp
k5,-0.382,"[-1.42, 0.656]",1.038,-0.735,0.465,89,1.200,382807633.084,0.242,0.000,-0.382,0,0,fp
vot,0.175,,,,,89,1.200,382807633.084,0.242,0.167,0.009,0,0,fn
