stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,65.239,2.023,0.000,0,9,4382379071.286,448855570.742,76
refined,77.780,2.023,0.000,0,9,4382379071.286,382807633.081,76
