stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.687,"[-1.091, -0.284]",0.403,-2.840,0.006
norefined,c,-5.890,"[-9.23, -2.55]",3.340,-2.941,0.004
norefined,s,-1.840,"[-3.069, -0.612]",1.228,-2.499,0.015
norefined,k0,-1.590,"[-2.855, -0.324]",1.266,-2.095,0.040
norefined,k1,0.895,"[-0.198, 1.989]",1.093,1.366,0.177
norefined,k2,0.295,"[-0.686, 1.276]",0.981,0.502,0.617
norefined,k3,-1.446,"[-2.847, -0.046]",1.401,-1.722,0.090
norefined,k4,-0.692,"[-2.1, 0.716]",1.408,-0.820,0.415
norefined,k5,-0.470,"[-1.617, 0.677]",1.147,-0.683,0.497
refined,tt,-1.697,"[-2.977, -0.418]",1.280,-2.212,0.030
refined,c,-11.219,"[-19.972, -2.467]",8.752,-2.138,0.036
refined,s,-4.920,"[-8.838, -1.003]",3.917,-2.095,0.040
refined,k0,-1.035,"[-2.131, 0.061]",1.096,-1.575,0.120
refined,k1,0.343,"[-1.224, 1.909]",1.566,0.365,0.716
refined,k2,-0.420,"[-1.242, 0.402]",0.822,-0.852,0.397
refined,k3,0.822,"[-0.674, 2.318]",1.496,0.916,0.363
refined,k4,-0.393,"[-2.017, 1.232]",1.625,-0.403,0.688
refined,k5,-1.734,"[-3.726, 0.258]",1.992,-1.452,0.151
