stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,65.727,2.023,0.000,76,0,9,3619093623.745,368206253.150
refined,134.168,2.023,0.000,76,0,9,3619093623.745,190252105.472
