stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.184,-4.338,-2.407,-1.091,-0.076,-1.609,1.151,1.428,-1.205,2077042912.115,1584,0,0,-0.042
norefined,2,-0.292,-4.365,-2.390,-1.128,-0.124,-1.673,1.077,1.342,-1.238,867673615.890,1584,0,0,0.067
norefined,3,-0.773,-4.374,-2.376,-1.120,-0.153,-1.723,0.988,1.257,-1.233,615540870.630,1584,0,0,0.177
norefined,4,-0.508,-4.489,-2.569,-0.899,-0.175,-1.737,0.881,1.022,-1.119,619638991.086,1584,0,0,0.113
norefined,5,-0.988,-4.492,-2.546,-0.826,-0.192,-1.751,0.825,0.939,-1.062,602450030.940,1584,0,0,0.220
norefined,6,-0.516,-4.571,-2.656,-0.812,-0.189,-1.716,0.806,0.859,-1.039,592551311.973,1584,0,0,0.113
norefined,7,-1.000,-4.569,-2.623,-0.743,-0.205,-1.724,0.769,0.793,-0.979,566593062.948,1584,0,0,0.219
norefined,8,-0.527,-4.651,-2.720,-0.739,-0.191,-1.678,0.752,0.713,-0.955,571857583.960,1584,0,0,0.113
norefined,9,-1.014,-4.644,-2.676,-0.675,-0.207,-1.681,0.729,0.663,-0.896,540379675.565,1584,0,0,0.218
norefined,10,-0.540,-4.728,-2.764,-0.678,-0.184,-1.627,0.714,0.584,-0.871,554970133.783,1584,0,0,0.114
refined,11,-1.014,-4.644,-2.676,-0.675,-0.207,-1.681,0.729,0.663,-0.896,540379675.565,1584,0,0,0.218
refined,12,-1.041,-5.115,-2.701,-0.309,-0.057,-0.220,0.295,-0.762,0.185,371555178.628,1584,0,0,0.203
refined,13,-1.177,-5.804,-3.130,-0.323,-0.168,-0.281,0.228,-0.592,0.106,361631082.633,1584,0,0,0.203
refined,14,-1.088,-5.484,-2.961,-0.267,-0.134,-0.305,0.175,-0.423,0.067,361431944.885,1584,0,0,0.198
refined,15,-1.161,-5.779,-3.120,-0.302,-0.170,-0.294,0.190,-0.516,0.090,361361207.783,1584,0,0,0.201
refined,16,-1.103,-5.546,-2.994,-0.275,-0.143,-0.301,0.177,-0.444,0.073,361331648.378,1584,0,0,0.199
refined,17,-1.149,-5.729,-3.093,-0.296,-0.165,-0.294,0.187,-0.501,0.086,361306732.214,1584,0,0,0.200
refined,18,-1.113,-5.585,-3.014,-0.280,-0.148,-0.299,0.179,-0.456,0.076,361294603.640,1584,0,0,0.199
refined,19,-1.141,-5.698,-3.076,-0.293,-0.161,-0.295,0.185,-0.491,0.084,361285523.387,1584,0,0,0.200
refined,20,-1.119,-5.609,-3.027,-0.282,-0.151,-0.298,0.180,-0.464,0.077,361280681.411,1584,0,0,0.199
