stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.184,-4.338,-2.407,-1.091,-0.076,-1.609,1.151,1.428,-1.205,2723242603.842,1584,0,0,-0.042
norefined,2,-0.308,-4.356,-2.399,-1.113,-0.107,-1.648,1.110,1.382,-1.225,854397513.809,1584,0,0,0.071
norefined,3,-0.805,-4.344,-2.379,-1.093,-0.102,-1.657,1.072,1.364,-1.204,542815316.788,1584,0,0,0.185
norefined,4,-0.330,-4.410,-2.486,-1.048,-0.091,-1.627,1.051,1.300,-1.167,807263144.827,1584,0,0,0.075
norefined,5,-0.827,-4.395,-2.464,-1.025,-0.085,-1.634,1.017,1.285,-1.144,522605426.444,1584,0,0,0.188
norefined,6,-0.349,-4.460,-2.564,-0.989,-0.073,-1.602,0.998,1.225,-1.107,769638295.404,1584,0,0,0.078
norefined,7,-0.846,-4.443,-2.540,-0.964,-0.067,-1.607,0.969,1.213,-1.083,504436221.006,1584,0,0,0.190
norefined,8,-0.367,-4.506,-2.634,-0.933,-0.053,-1.574,0.951,1.156,-1.046,737986462.863,1584,0,0,0.081
norefined,9,-0.864,-4.487,-2.608,-0.906,-0.046,-1.577,0.925,1.147,-1.022,487829529.353,1584,0,0,0.192
norefined,10,-0.383,-4.550,-2.698,-0.880,-0.032,-1.543,0.909,1.091,-0.984,710383001.084,1584,0,0,0.084
refined,11,-0.864,-4.487,-2.608,-0.906,-0.046,-1.577,0.925,1.147,-1.022,487829529.353,1584,0,0,0.192
refined,12,-0.615,-4.078,-1.790,0.777,0.503,1.120,-0.399,-0.513,0.655,518770524.549,1584,0,0,0.151
refined,13,-0.361,-2.042,-1.301,-0.020,0.303,-0.228,0.133,0.290,-0.187,243878904.147,1584,0,0,0.177
refined,14,-0.449,-2.678,-1.504,0.141,0.391,0.063,-0.027,0.178,-0.006,200266325.035,1584,0,0,0.168
refined,15,-0.520,-3.085,-1.732,0.127,0.440,0.065,-0.038,0.165,0.061,196073052.082,1584,0,0,0.169
refined,16,-0.579,-3.404,-1.923,0.088,0.464,0.026,-0.019,0.138,0.117,193769068.525,1584,0,0,0.170
refined,17,-0.627,-3.664,-2.079,0.053,0.479,-0.009,0.001,0.107,0.163,192553975.859,1584,0,0,0.171
refined,18,-0.663,-3.852,-2.192,0.026,0.488,-0.036,0.018,0.078,0.196,192003611.676,1584,0,0,0.172
refined,19,-0.686,-3.977,-2.267,0.007,0.493,-0.054,0.030,0.056,0.219,191779882.874,1584,0,0,0.173
refined,20,-0.702,-4.056,-2.315,-0.005,0.496,-0.065,0.037,0.040,0.233,191694584.782,1584,0,0,0.173
