stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.864,"[-1.539, -0.188]",0.675,-2.553,0.013
norefined,c,-4.487,"[-8.204, -0.77]",3.717,-2.409,0.019
norefined,s,-2.608,"[-4.751, -0.464]",2.144,-2.428,0.018
norefined,k0,-0.906,"[-2.305, 0.492]",1.399,-1.294,0.200
norefined,k1,-0.046,"[-1.349, 1.257]",1.303,-0.071,0.944
norefined,k2,-1.577,"[-3.598, 0.444]",2.021,-1.557,0.124
norefined,k3,0.925,"[-0.196, 2.047]",1.121,1.648,0.104
norefined,k4,1.147,"[-0.542, 2.836]",1.689,1.355,0.180
norefined,k5,-1.022,"[-2.137, 0.093]",1.115,-1.829,0.072
refined,tt,-0.702,"[-1.002, -0.401]",0.301,-4.659,0.000
refined,c,-4.056,"[-5.785, -2.328]",1.728,-4.684,0.000
refined,s,-2.315,"[-3.268, -1.363]",0.952,-4.853,0.000
refined,k0,-0.005,"[-0.41, 0.4]",0.405,-0.023,0.981
refined,k1,0.496,"[0.028, 0.963]",0.468,2.115,0.038
refined,k2,-0.065,"[-0.628, 0.497]",0.563,-0.232,0.817
refined,k3,0.037,"[-0.428, 0.502]",0.465,0.159,0.874
refined,k4,0.040,"[-0.57, 0.651]",0.610,0.131,0.896
refined,k5,0.233,"[-0.323, 0.789]",0.556,0.837,0.406
