stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.170,"[-1.799, -0.54]",0.629,-3.117,0.003
norefined,c,-7.670,"[-11.814, -3.525]",4.144,-3.104,0.003
norefined,s,-3.709,"[-5.884, -1.534]",2.175,-2.860,0.006
norefined,k0,1.235,"[0.323, 2.147]",0.912,2.271,0.028
norefined,k1,0.029,"[-0.738, 0.797]",0.767,0.064,0.950
norefined,k2,0.702,"[-0.336, 1.741]",1.038,1.134,0.262
norefined,k3,-0.336,"[-1.146, 0.475]",0.811,-0.694,0.491
norefined,k4,0.648,"[-0.242, 1.538]",0.890,1.221,0.228
norefined,k5,-0.450,"[-1.148, 0.248]",0.698,-1.082,0.285
refined,tt,-0.684,"[-0.851, -0.516]",0.167,-6.857,0.000
refined,c,-3.638,"[-4.584, -2.692]",0.946,-6.448,0.000
refined,s,-1.706,"[-2.174, -1.238]",0.468,-6.109,0.000
refined,k0,0.022,"[-0.237, 0.281]",0.259,0.142,0.888
refined,k1,0.290,"[-0.069, 0.649]",0.359,1.354,0.182
refined,k2,-0.059,"[-0.474, 0.357]",0.415,-0.237,0.814
refined,k3,-0.179,"[-0.464, 0.106]",0.285,-1.055,0.297
refined,k4,0.093,"[-0.209, 0.395]",0.302,0.516,0.608
refined,k5,0.121,"[-0.181, 0.422]",0.302,0.671,0.506
