stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,73.875,1.857,0.000,38,0,9,1682688130.736,70326357.815
refined,160.714,1.857,0.000,38,0,9,1682688130.736,33073846.237
