stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.803,-4.088,-1.072,0.574,-1.352,1.111,-0.920,-0.186,-0.519,2161394016.960,0.441
norefined,2,-1.397,-4.190,-1.294,0.451,-1.392,1.062,-0.981,-0.208,-0.564,1489457694.475,0.333
norefined,3,-0.954,-4.258,-1.482,0.359,-1.408,1.016,-1.011,-0.235,-0.591,599014890.137,0.224
norefined,4,-0.490,-4.307,-1.653,0.311,-1.401,1.013,-1.006,-0.229,-0.562,451604157.677,0.114
norefined,5,-0.974,-4.258,-1.670,0.347,-1.340,1.059,-0.937,-0.202,-0.572,528734547.595,0.229
norefined,6,-0.507,-4.308,-1.833,0.302,-1.332,1.053,-0.935,-0.191,-0.547,402964751.155,0.118
norefined,7,-0.995,-4.263,-1.826,0.337,-1.275,1.091,-0.874,-0.173,-0.562,482499834.161,0.233
norefined,8,-0.524,-4.315,-1.979,0.292,-1.268,1.080,-0.875,-0.162,-0.540,369251786.162,0.122
norefined,9,-1.013,-4.273,-1.956,0.326,-1.214,1.113,-0.821,-0.151,-0.559,451406594.019,0.237
norefined,10,-0.541,-4.328,-2.099,0.280,-1.208,1.097,-0.825,-0.142,-0.538,345378127.452,0.125
refined,11,-0.541,-4.328,-2.099,0.280,-1.208,1.097,-0.825,-0.142,-0.538,345378127.452,0.125
refined,12,-0.716,-3.928,-2.251,-0.066,0.183,0.091,0.110,-0.027,-0.212,144467328.436,0.182
refined,13,-0.885,-4.855,-2.673,-0.191,0.143,0.164,0.184,-0.023,-0.145,137704479.265,0.182
refined,14,-0.939,-5.173,-2.800,-0.206,0.174,0.174,0.204,-0.018,-0.129,137246306.048,0.181
refined,15,-0.954,-5.268,-2.837,-0.207,0.187,0.166,0.209,-0.010,-0.126,137210409.373,0.181
refined,16,-0.959,-5.295,-2.847,-0.208,0.191,0.164,0.210,-0.006,-0.124,137207204.392,0.181
refined,17,-0.960,-5.304,-2.851,-0.208,0.192,0.164,0.210,-0.004,-0.124,137206909.645,0.181
refined,18,-0.960,-5.306,-2.852,-0.208,0.192,0.163,0.210,-0.004,-0.124,137206882.334,0.181
refined,19,-0.961,-5.307,-2.852,-0.208,0.192,0.163,0.210,-0.004,-0.124,137206879.799,0.181
refined,20,-0.961,-5.307,-2.852,-0.208,0.192,0.163,0.210,-0.004,-0.124,137206879.564,0.181
