stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,23.218,1.727,0.000,76,0,9,3624372674.659,879945569.126
refined,38.861,1.727,0.000,76,0,9,3624372674.659,582681583.865
