stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.976,"[-1.836, -0.115]",0.861,-1.890,0.063
norefined,c,-5.405,"[-9.517, -1.292]",4.112,-2.192,0.032
norefined,s,-2.791,"[-4.745, -0.837]",1.954,-2.383,0.020
norefined,k0,0.581,"[-0.353, 1.516]",0.934,1.038,0.303
norefined,k1,-1.452,"[-3.077, 0.173]",1.625,-1.490,0.141
norefined,k2,1.431,"[-0.561, 3.422]",1.991,1.198,0.235
norefined,k3,0.095,"[-1.017, 1.207]",1.112,0.142,0.887
norefined,k4,-0.523,"[-1.621, 0.575]",1.098,-0.794,0.430
norefined,k5,-1.308,"[-2.499, -0.116]",1.192,-1.830,0.072
refined,tt,-1.265,"[-2.165, -0.364]",0.901,-2.343,0.022
refined,c,-7.596,"[-12.252, -2.939]",4.656,-2.721,0.008
refined,s,-4.021,"[-6.407, -1.634]",2.386,-2.810,0.006
refined,k0,-0.120,"[-0.936, 0.695]",0.815,-0.246,0.806
refined,k1,-0.310,"[-1.687, 1.067]",1.377,-0.376,0.708
refined,k2,1.329,"[-0.564, 3.222]",1.893,1.171,0.246
refined,k3,-0.569,"[-1.542, 0.403]",0.972,-0.977,0.332
refined,k4,1.229,"[-0.533, 2.99]",1.762,1.163,0.249
refined,k5,-0.846,"[-2.144, 0.452]",1.298,-1.087,0.281
