stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.785,-6.328,-1.278,-1.476,-0.705,1.325,0.461,0.018,0.155,996547778.913,1584,0,0,0.124
norefined,2,-0.504,-6.294,-1.683,-1.449,-0.650,1.332,0.420,-0.011,0.167,644664088.146,1584,0,0,0.080
norefined,3,-0.568,-6.187,-2.144,-1.358,-0.571,1.335,0.406,0.062,0.205,474124630.962,1584,0,0,0.092
norefined,4,-0.585,-6.087,-2.543,-1.193,-0.475,1.223,0.439,0.237,0.196,383087531.544,1584,0,0,0.096
norefined,5,-0.849,-5.999,-2.770,-1.042,-0.438,1.009,0.477,0.423,0.075,357075660.476,1584,0,0,0.141
norefined,6,-0.401,-6.018,-2.895,-0.929,-0.401,0.904,0.515,0.501,0.052,451113651.501,1584,0,0,0.067
norefined,7,-0.889,-5.994,-2.841,-0.990,-0.446,0.894,0.491,0.487,0.009,349343732.979,1584,0,0,0.148
norefined,8,-0.430,-6.022,-2.951,-0.879,-0.402,0.814,0.526,0.554,0.014,437073338.543,1584,0,0,0.071
norefined,9,-0.915,-5.999,-2.888,-0.944,-0.452,0.806,0.502,0.534,-0.028,344741041.802,1584,0,0,0.153
norefined,10,-0.452,-6.031,-2.990,-0.835,-0.404,0.741,0.535,0.594,-0.006,429026756.653,1584,0,0,0.075
refined,11,-0.915,-5.999,-2.888,-0.944,-0.452,0.806,0.502,0.534,-0.028,344741041.802,1584,0,0,0.153
refined,12,-0.787,-5.353,-2.722,-0.230,-0.247,0.139,0.471,0.186,0.035,299298547.795,1584,0,0,0.147
refined,13,-0.791,-5.390,-2.709,-0.354,-0.268,0.166,0.409,0.237,0.064,297721007.559,1584,0,0,0.147
refined,14,-0.793,-5.439,-2.731,-0.385,-0.261,0.140,0.389,0.244,0.080,297633525.671,1584,0,0,0.146
refined,15,-0.795,-5.459,-2.740,-0.400,-0.259,0.119,0.373,0.245,0.092,297602655.090,1584,0,0,0.146
refined,16,-0.796,-5.475,-2.747,-0.408,-0.257,0.106,0.364,0.246,0.100,297590865.048,1584,0,0,0.145
refined,17,-0.797,-5.486,-2.751,-0.414,-0.256,0.097,0.359,0.246,0.104,297586260.617,1584,0,0,0.145
refined,18,-0.798,-5.493,-2.754,-0.417,-0.255,0.092,0.355,0.246,0.107,297584439.492,1584,0,0,0.145
refined,19,-0.798,-5.497,-2.756,-0.419,-0.255,0.089,0.353,0.246,0.109,297583713.502,1584,0,0,0.145
refined,20,-0.799,-5.500,-2.758,-0.421,-0.255,0.087,0.352,0.246,0.110,297583422.658,1584,0,0,0.145
