stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.155,"[-1.995, -0.315]",0.840,-2.745,0.008
norefined,c,-7.029,"[-11.981, -2.077]",4.952,-2.833,0.006
norefined,s,-4.116,"[-6.885, -1.348]",2.769,-2.967,0.004
norefined,k0,0.522,"[-0.743, 1.787]",1.265,0.824,0.413
norefined,k1,0.694,"[-0.356, 1.745]",1.050,1.319,0.192
norefined,k2,-0.016,"[-1.26, 1.228]",1.244,-0.026,0.980
norefined,k3,0.796,"[-0.514, 2.106]",1.310,1.213,0.229
norefined,k4,-0.306,"[-1.928, 1.316]",1.622,-0.377,0.708
norefined,k5,0.358,"[-0.923, 1.638]",1.281,0.557,0.579
refined,tt,-0.264,"[-0.337, -0.191]",0.073,-7.241,0.000
refined,c,-1.972,"[-2.496, -1.448]",0.524,-7.509,0.000
refined,s,-1.140,"[-1.459, -0.822]",0.319,-7.138,0.000
refined,k0,0.018,"[-0.317, 0.354]",0.336,0.108,0.914
refined,k1,0.181,"[-0.076, 0.438]",0.257,1.406,0.164
refined,k2,0.126,"[-0.209, 0.461]",0.335,0.748,0.457
refined,k3,0.044,"[-0.258, 0.346]",0.302,0.289,0.774
refined,k4,0.488,"[0.137, 0.838]",0.351,2.776,0.007
refined,k5,0.178,"[-0.126, 0.482]",0.304,1.166,0.248
