stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,33.918,1.727,0.000,76,0,9,2865859001.469,515804074.984
refined,118.863,1.727,0.000,76,0,9,2865859001.469,168911709.011
