stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.638,-5.018,-2.090,-1.565,1.692,0.122,-1.884,1.719,-0.982,1563433514.286,0.326
norefined,2,-1.176,-5.120,-2.203,-1.584,1.621,0.109,-1.881,1.658,-1.047,1077533168.164,0.230
norefined,3,-0.762,-5.242,-2.330,-1.536,1.493,0.046,-1.803,1.524,-1.073,1091853915.538,0.145
norefined,4,-1.232,-5.252,-2.308,-1.444,1.445,-0.014,-1.762,1.416,-1.049,1001952144.693,0.235
norefined,5,-0.787,-5.361,-2.418,-1.405,1.361,-0.062,-1.686,1.312,-1.058,983252616.622,0.147
norefined,6,-1.248,-5.372,-2.401,-1.291,1.311,-0.118,-1.629,1.198,-1.016,917821533.834,0.232
norefined,7,-0.800,-5.477,-2.508,-1.251,1.240,-0.162,-1.544,1.094,-1.013,879146136.602,0.146
norefined,8,-1.257,-5.485,-2.492,-1.127,1.187,-0.208,-1.478,0.979,-0.962,826276783.519,0.229
norefined,9,-0.809,-5.585,-2.600,-1.086,1.123,-0.248,-1.385,0.873,-0.950,778364369.999,0.145
norefined,10,-1.269,-5.586,-2.581,-0.963,1.069,-0.278,-1.317,0.767,-0.898,739613705.718,0.227
refined,11,-1.269,-5.586,-2.581,-0.963,1.069,-0.278,-1.317,0.767,-0.898,739613705.718,0.227
refined,12,-0.593,-4.847,-2.356,0.866,-1.115,0.302,-0.597,-0.825,1.745,603927339.352,0.122
refined,13,-0.908,-6.369,-3.036,0.626,0.326,0.221,-0.487,-0.626,0.711,321350625.461,0.143
refined,14,-1.181,-7.771,-3.748,0.371,0.500,0.287,-0.303,-0.575,0.665,305343206.975,0.152
refined,15,-1.302,-8.397,-4.093,0.250,0.598,0.320,-0.202,-0.658,0.715,304259737.375,0.155
refined,16,-1.332,-8.565,-4.164,0.216,0.615,0.336,-0.192,-0.699,0.750,304203654.056,0.155
refined,17,-1.340,-8.614,-4.183,0.202,0.618,0.344,-0.194,-0.712,0.765,304197797.854,0.156
refined,18,-1.343,-8.629,-4.188,0.196,0.619,0.346,-0.195,-0.717,0.770,304197090.508,0.156
refined,19,-1.344,-8.634,-4.190,0.195,0.619,0.347,-0.195,-0.719,0.772,304197004.982,0.156
refined,20,-1.344,-8.636,-4.191,0.194,0.619,0.347,-0.196,-0.719,0.772,304196994.669,0.156
