stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.638,-5.018,-2.090,-1.565,1.692,0.122,-1.884,1.719,-0.982,1205528576.167,0.326
norefined,2,-1.180,-5.120,-2.206,-1.597,1.615,0.114,-1.873,1.656,-1.054,767726907.962,0.230
norefined,3,-0.778,-5.233,-2.348,-1.583,1.457,0.067,-1.801,1.518,-1.119,772538668.131,0.149
norefined,4,-1.253,-5.231,-2.336,-1.508,1.391,0.019,-1.772,1.413,-1.122,698898204.858,0.240
norefined,5,-0.805,-5.332,-2.453,-1.493,1.294,-0.017,-1.702,1.323,-1.156,686560342.198,0.151
norefined,6,-1.278,-5.328,-2.438,-1.397,1.231,-0.056,-1.662,1.225,-1.139,636030241.336,0.240
norefined,7,-0.824,-5.426,-2.551,-1.377,1.149,-0.090,-1.586,1.142,-1.160,612953341.109,0.152
norefined,8,-1.295,-5.419,-2.535,-1.270,1.087,-0.120,-1.538,1.051,-1.131,574032581.042,0.239
norefined,9,-0.838,-5.513,-2.647,-1.247,1.014,-0.152,-1.459,0.970,-1.144,544536810.744,0.152
norefined,10,-1.310,-5.502,-2.626,-1.137,0.952,-0.170,-1.408,0.887,-1.109,515804074.984,0.238
refined,11,-1.310,-5.502,-2.626,-1.137,0.952,-0.170,-1.408,0.887,-1.109,515804074.984,0.238
refined,12,-0.926,-6.137,-2.662,0.264,-1.424,0.212,-0.499,0.159,0.725,264714942.707,0.151
refined,13,-0.815,-4.808,-2.199,0.134,0.120,0.130,0.128,0.389,-0.657,182487929.278,0.170
refined,14,-0.989,-5.934,-2.877,0.140,-0.008,0.237,0.049,0.239,-0.367,169293471.020,0.167
refined,15,-1.051,-6.319,-3.110,0.159,0.022,0.267,0.007,0.222,-0.321,168922852.566,0.166
refined,16,-1.061,-6.380,-3.138,0.164,0.028,0.268,-0.003,0.225,-0.320,168912549.358,0.166
refined,17,-1.064,-6.397,-3.146,0.163,0.027,0.269,-0.008,0.228,-0.319,168911830.575,0.166
refined,18,-1.065,-6.402,-3.148,0.162,0.026,0.269,-0.009,0.229,-0.319,168911728.474,0.166
refined,19,-1.065,-6.404,-3.148,0.162,0.026,0.269,-0.010,0.229,-0.318,168911711.784,0.166
refined,20,-1.065,-6.405,-3.149,0.162,0.026,0.269,-0.010,0.230,-0.318,168911709.011,0.166
