stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.137,"[-1.776, -0.499]",0.639,-3.555,0.001
norefined,c,-5.679,"[-9.008, -2.351]",3.328,-3.406,0.001
norefined,s,-3.592,"[-5.821, -1.363]",2.229,-3.217,0.002
norefined,k0,0.670,"[-0.472, 1.813]",1.143,1.171,0.246
norefined,k1,-0.610,"[-1.686, 0.466]",1.076,-1.132,0.262
norefined,k2,0.361,"[-0.595, 1.317]",0.956,0.754,0.454
norefined,k3,0.757,"[-0.414, 1.927]",1.170,1.290,0.201
norefined,k4,0.951,"[-0.162, 2.063]",1.113,1.705,0.093
norefined,k5,0.460,"[-0.732, 1.652]",1.192,0.770,0.444
refined,tt,-1.222,"[-1.722, -0.722]",0.500,-4.880,0.000
refined,c,-6.914,"[-9.519, -4.309]",2.605,-5.297,0.000
refined,s,-3.825,"[-5.537, -2.113]",1.712,-4.459,0.000
refined,k0,0.305,"[-0.479, 1.089]",0.784,0.776,0.440
refined,k1,0.112,"[-0.743, 0.966]",0.855,0.261,0.795
refined,k2,0.274,"[-0.342, 0.89]",0.616,0.888,0.378
refined,k3,0.136,"[-0.674, 0.945]",0.809,0.335,0.739
refined,k4,-0.127,"[-0.966, 0.712]",0.839,-0.303,0.763
refined,k5,0.393,"[-0.609, 1.395]",1.002,0.782,0.437
