stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,92.518,2.023,0.000,76,0,9,2795107091.422,208158133.254
refined,192.737,2.023,0.000,76,0,9,2795107091.422,103945573.262
