stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,27.436,1.727,0.000,76,0,9,2822535398.439,602402952.522
refined,54.816,1.727,0.000,76,0,9,2822535398.439,337490021.555
