stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,41.676,1.727,0.000,76,0,9,3142806014.306,476311533.163
refined,123.222,1.727,0.000,76,0,9,3142806014.306,179054159.759
