stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,29.236,2.023,0.000,76,0,9,2849358505.429,578288937.266
refined,87.643,2.023,0.000,76,0,9,2849358505.429,223077011.552
