stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,60.732,2.023,0.000,76,0,9,3928784272.924,429001427.280
refined,172.088,2.023,0.000,76,0,9,3928784272.924,162910266.372
