attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.834,"[-4.121, 0.453]",2.287,-1.453,0.177,66,0.250,8487706.252,0.062,-1.000,-0.834,1,0,fn
c,-11.118,"[-23.652, 1.416]",12.534,-1.608,0.139,66,0.250,8487706.252,0.062,-6.000,-5.118,1,0,fn
s,-4.484,"[-10.035, 1.067]",5.551,-1.464,0.174,66,0.250,8487706.252,0.062,-3.000,-1.484,1,0,fn
k0,1.432,"[-1.817, 4.681]",3.249,0.799,0.443,66,0.250,8487706.252,0.062,0.000,1.432,0,0,fp
k1,0.406,"[-1.632, 2.445]",2.039,0.361,0.725,66,0.250,8487706.252,0.062,0.000,0.406,0,0,fp
k2,-2.303,"[-5.096, 0.49]",2.793,-1.494,0.166,66,0.250,8487706.252,0.062,0.000,-2.303,0,0,fp
k3,1.607,"[-1.093, 4.306]",2.699,1.079,0.306,66,0.250,8487706.252,0.062,0.000,1.607,0,0,fp
k4,0.857,"[-2.233, 3.947]",3.090,0.503,0.626,66,0.250,8487706.252,0.062,0.000,0.857,0,0,fp
k5,1.475,"[-1.762, 4.712]",3.237,0.826,0.428,66,0.250,8487706.252,0.062,0.000,1.475,0,0,fp
vot,0.165,,,,,66,0.250,8487706.252,0.062,0.167,-0.002,0,0,fn
tt,-1.260,"[-1.63, -0.889]",0.370,-5.779,0.000,66,0.500,21525461.489,0.069,-1.000,-0.260,0,0,fn
c,-7.228,"[-9.409, -5.048]",2.181,-5.632,0.000,66,0.500,21525461.489,0.069,-6.000,-1.228,0,0,fn
s,-3.772,"[-4.855, -2.688]",1.083,-5.917,0.000,66,0.500,21525461.489,0.069,-3.000,-0.772,0,0,fn
k0,0.598,"[-0.05, 1.247]",0.648,1.567,0.128,66,0.500,21525461.489,0.069,0.000,0.598,0,0,fp
k1,0.422,"[-0.162, 1.005]",0.584,1.228,0.229,66,0.500,21525461.489,0.069,0.000,0.422,0,0,fp
k2,0.123,"[-0.358, 0.603]",0.480,0.434,0.668,66,0.500,21525461.489,0.069,0.000,0.123,0,0,fp
k3,0.095,"[-0.311, 0.501]",0.406,0.399,0.693,66,0.500,21525461.489,0.069,0.000,0.095,0,0,fp
k4,0.174,"[-0.456, 0.804]",0.630,0.469,0.642,66,0.500,21525461.489,0.069,0.000,0.174,0,0,fp
k5,0.352,"[-0.219, 0.923]",0.571,1.047,0.304,66,0.500,21525461.489,0.069,0.000,0.352,0,0,fp
vot,0.174,,,,,66,0.500,21525461.489,0.069,0.167,0.008,0,0,fn
tt,-1.014,"[-1.32, -0.708]",0.306,-5.553,0.000,66,0.750,51362298.684,0.087,-1.000,-0.014,0,0,fn
c,-5.982,"[-7.788, -4.176]",1.806,-5.556,0.000,66,0.750,51362298.684,0.087,-6.000,0.018,0,0,fn
s,-3.133,"[-4.091, -2.175]",0.958,-5.485,0.000,66,0.750,51362298.684,0.087,-3.000,-0.133,0,0,fn
k0,0.142,"[-0.452, 0.735]",0.594,0.401,0.690,66,0.750,51362298.684,0.087,0.000,0.142,0,0,fp
k1,-0.133,"[-0.59, 0.323]",0.456,-0.490,0.626,66,0.750,51362298.684,0.087,0.000,-0.133,0,0,fp
k2,-0.113,"[-0.535, 0.309]",0.422,-0.449,0.656,66,0.750,51362298.684,0.087,0.000,-0.113,0,0,fp
k3,0.142,"[-0.227, 0.51]",0.369,0.645,0.522,66,0.750,51362298.684,0.087,0.000,0.142,0,0,fp
k4,0.328,"[-0.363, 1.018]",0.691,0.796,0.430,66,0.750,51362298.684,0.087,0.000,0.328,0,0,fp
k5,0.139,"[-0.396, 0.674]",0.535,0.436,0.665,66,0.750,51362298.684,0.087,0.000,0.139,0,0,fp
vot,0.169,,,,,66,0.750,51362298.684,0.087,0.167,0.003,0,0,fn
