attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.412,"[-2.241, -0.583]",0.829,-2.841,0.006,10.404,ngd,13,206563539.678,0.151,-1.000,-0.412,0,0,fn
c,-7.796,"[-12.681, -2.912]",4.885,-2.662,0.010,10.404,ngd,13,206563539.678,0.151,-6.000,-1.796,0,0,fn
s,-3.211,"[-4.925, -1.496]",1.715,-3.123,0.003,10.404,ngd,13,206563539.678,0.151,-3.000,-0.211,0,0,fn
k0,0.772,"[-0.079, 1.622]",0.850,1.513,0.135,10.404,ngd,13,206563539.678,0.151,0.000,0.772,0,0,fp
k1,-0.770,"[-1.751, 0.212]",0.981,-1.308,0.195,10.404,ngd,13,206563539.678,0.151,0.000,-0.770,0,0,fp
k2,-0.194,"[-0.777, 0.389]",0.583,-0.555,0.581,10.404,ngd,13,206563539.678,0.151,0.000,-0.194,0,0,fp
k3,-0.224,"[-0.837, 0.39]",0.614,-0.607,0.546,10.404,ngd,13,206563539.678,0.151,0.000,-0.224,0,0,fp
k4,0.722,"[-0.309, 1.753]",1.031,1.168,0.247,10.404,ngd,13,206563539.678,0.151,0.000,0.722,0,0,fp
k5,-0.592,"[-1.291, 0.108]",0.700,-1.411,0.163,10.404,ngd,13,206563539.678,0.151,0.000,-0.592,0,0,fp
vot,0.181,,,,,10.404,ngd,13,206563539.678,0.151,0.167,0.014,0,0,fn
tt,-1.800,"[-3.55, -0.05]",1.750,-1.716,0.091,10.422,lm,13,664356024.361,0.271,-1.000,-0.800,0,0,fn
c,-7.109,"[-14.442, 0.223]",7.332,-1.617,0.111,10.422,lm,13,664356024.361,0.271,-6.000,-1.109,1,0,fn
s,-3.341,"[-6.708, 0.026]",3.367,-1.655,0.103,10.422,lm,13,664356024.361,0.271,-3.000,-0.341,1,0,fn
k0,1.849,"[-0.603, 4.301]",2.452,1.258,0.213,10.422,lm,13,664356024.361,0.271,0.000,1.849,0,0,fp
k1,-0.689,"[-2.075, 0.696]",1.386,-0.830,0.410,10.422,lm,13,664356024.361,0.271,0.000,-0.689,0,0,fp
k2,-1.996,"[-3.893, -0.099]",1.897,-1.755,0.084,10.422,lm,13,664356024.361,0.271,0.000,-1.996,0,1,fp
k3,-1.239,"[-3.767, 1.289]",2.528,-0.817,0.417,10.422,lm,13,664356024.361,0.271,0.000,-1.239,0,0,fp
k4,1.757,"[-1.213, 4.728]",2.971,0.987,0.327,10.422,lm,13,664356024.361,0.271,0.000,1.757,0,0,fp
k5,-0.113,"[-1.976, 1.751]",1.863,-0.101,0.920,10.422,lm,13,664356024.361,0.271,0.000,-0.113,0,0,fp
vot,0.253,,,,,10.422,lm,13,664356024.361,0.271,0.167,0.087,0,0,fn
tt,-0.917,"[-1.287, -0.546]",0.371,-4.124,0.000,20.934,ngd+lm,13,165784313.991,0.136,-1.000,0.083,0,0,fn
c,-5.040,"[-7.111, -2.969]",2.071,-4.059,0.000,20.934,ngd+lm,13,165784313.991,0.136,-6.000,0.960,0,0,fn
s,-2.499,"[-3.399, -1.599]",0.900,-4.630,0.000,20.934,ngd+lm,13,165784313.991,0.136,-3.000,0.501,0,0,fn
k0,0.207,"[-0.339, 0.753]",0.546,0.632,0.530,20.934,ngd+lm,13,165784313.991,0.136,0.000,0.207,0,0,fp
k1,-0.290,"[-0.813, 0.234]",0.523,-0.923,0.359,20.934,ngd+lm,13,165784313.991,0.136,0.000,-0.290,0,0,fp
k2,0.235,"[-0.138, 0.607]",0.373,1.050,0.297,20.934,ngd+lm,13,165784313.991,0.136,0.000,0.235,0,0,fp
k3,0.020,"[-0.388, 0.429]",0.408,0.082,0.935,20.934,ngd+lm,13,165784313.991,0.136,0.000,0.020,0,0,fp
k4,-0.003,"[-0.614, 0.608]",0.611,-0.008,0.994,20.934,ngd+lm,13,165784313.991,0.136,0.000,-0.003,0,0,fp
k5,0.017,"[-0.485, 0.52]",0.502,0.058,0.954,20.934,ngd+lm,13,165784313.991,0.136,0.000,0.017,0,0,fp
vot,0.182,,,,,20.934,ngd+lm,13,165784313.991,0.136,0.167,0.015,0,0,fn
