stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,41.044,1.727,0.000,0,9,3640142776.811,558876714.615,76
refined,66.319,1.727,0.000,0,9,3640142776.811,367376522.674,76
